time_step,month,day_type,hour,minutes,passengers_from_trains_15min,background_pedestrians_15min,passengers_expected_15min,people_detected,arriving_trains,departing_trains,minutes_to_next_train,available
17764,7,6,2,0,0.0000,0.8500,0.8500,1,2,2,3,1
17765,7,6,2,15,0.0000,0.6700,0.6700,1,0,0,240,1
17766,7,6,2,30,0.0000,0.7900,0.7900,1,0,0,232,1
17767,7,6,2,45,0.0000,0.7600,0.7600,1,0,0,217,1
17768,7,6,3,0,0.0000,0.0000,0.0000,0,0,0,202,1
17769,7,6,3,15,0.0000,0.0000,0.0000,0,0,0,187,1
17770,7,6,3,30,0.0000,0.0000,0.0000,0,0,0,172,1
17771,7,6,3,45,0.0000,0.0000,0.0000,0,0,0,157,1
17772,7,6,4,0,0.0000,0.0000,0.0000,0,0,0,142,1
17773,7,6,4,15,0.0000,0.0000,0.0000,0,0,0,127,1
17774,7,6,4,30,0.0000,0.0000,0.0000,0,0,0,112,1
17775,7,6,4,45,0.0000,0.0000,0.0000,0,0,0,97,1
17776,7,6,5,0,0.0000,0.0000,0.0000,0,0,0,82,1
17777,7,6,5,15,0.0000,0.0000,0.0000,0,0,0,67,1
17778,7,6,5,30,0.0000,0.0000,0.0000,0,0,0,52,1
17779,7,6,5,45,0.0000,0.0000,0.0000,0,0,0,37,1
17780,7,6,6,0,50.3000,9.3900,59.6900,1,0,0,22,1
17781,7,6,6,15,0.0000,8.2900,8.2900,1,2,2,7,1
17782,7,6,6,30,28.0000,7.4200,35.4200,1,0,0,18,1
17783,7,6,6,45,0.0000,10.9800,10.9800,1,1,1,3,1
17784,7,6,7,0,31.4000,15.9000,47.3000,1,0,0,21,1
17785,7,6,7,15,32.5000,17.3000,49.8000,1,1,1,6,1
17786,7,6,7,30,23.5000,17.6000,41.1000,1,1,1,3,1
17787,7,6,7,45,26.3000,17.6900,43.9900,1,1,1,3,1
17788,7,6,8,0,58.4000,23.1700,81.5700,1,1,1,12,1
17789,7,6,8,15,93.4000,21.0600,114.4600,1,2,2,8,1
17790,7,6,8,30,83.5000,25.6400,109.1400,1,3,3,4,1
17791,7,6,8,45,57.0000,29.7900,86.7900,1,3,3,2,1
17792,7,6,9,0,27.8000,28.3900,56.1900,1,2,2,7,1
17793,7,6,9,15,90.3000,30.1800,120.4800,1,1,1,6,1
17794,7,6,9,30,60.6000,42.0500,102.6500,1,3,3,4,1
17795,7,6,9,45,28.7000,23.0500,51.7500,1,2,2,8,1
17796,7,6,10,0,56.3000,21.6100,77.9100,1,1,1,9,1
17797,7,6,10,15,30.7000,31.3100,62.0100,1,2,2,2,1
17798,7,6,10,30,55.8000,24.2100,80.0100,1,1,1,7,1
17799,7,6,10,45,26.0000,21.7900,47.7900,1,2,2,2,1
17800,7,6,11,0,23.3000,24.2400,47.5400,1,1,1,7,1
17801,7,6,11,15,49.9000,20.8000,70.7000,1,1,1,12,1
17802,7,6,11,30,71.0000,19.5500,90.5500,1,2,2,9,1
17803,7,6,11,45,48.0000,21.2200,69.2200,1,3,3,7,1
17804,7,6,12,0,27.6000,18.5900,46.1900,1,2,2,4,1
17805,7,6,12,15,23.6000,17.4800,41.0800,1,1,1,11,1
17806,7,6,12,30,28.0000,20.2700,48.2700,1,1,1,9,1
17807,7,6,12,45,52.4000,17.5000,69.9000,1,1,1,8,1
17808,7,6,13,0,26.3000,22.5400,48.8400,1,2,2,4,1
17809,7,6,13,15,56.6000,23.7000,80.3000,1,1,1,12,1
17810,7,6,13,30,77.3000,25.3800,102.6800,1,2,2,9,1
17811,7,6,13,45,0.0000,26.3100,26.3100,1,3,3,2,1
17812,7,6,14,0,54.7000,21.1300,75.8300,1,0,0,16,1
17813,7,6,14,15,0.0000,24.1900,24.1900,1,2,2,1,1
17814,7,6,14,30,57.4000,24.1600,81.5600,1,0,0,17,1
17815,7,6,14,45,55.9000,23.6100,79.5100,1,2,2,2,1
17816,7,6,15,0,31.1000,19.1400,50.2400,1,2,2,4,1
17817,7,6,15,15,55.2000,17.4400,72.6400,1,1,1,11,1
17818,7,6,15,30,52.6000,22.1800,74.7800,1,2,2,9,1
17819,7,6,15,45,25.8000,15.3400,41.1400,1,2,2,2,1
17820,7,6,16,0,53.7000,19.8000,73.5000,1,1,1,4,1
17821,7,6,16,15,0.0000,12.7200,12.7200,1,2,2,1,1
17822,7,6,16,30,24.3000,16.4900,40.7900,1,0,0,18,1
17823,7,6,16,45,53.2000,17.9100,71.1100,1,1,1,3,1
17824,7,6,17,0,25.2000,30.5700,55.7700,1,2,2,4,1
17825,7,6,17,15,53.2000,28.9600,82.1600,1,1,1,11,1
17826,7,6,17,30,51.6000,24.0700,75.6700,1,2,2,4,1
17827,7,6,17,45,25.3000,29.1200,54.4200,1,2,2,2,1
17828,7,6,18,0,55.3000,36.1200,91.4200,1,1,1,9,1
17829,7,6,18,15,0.0000,31.1100,31.1100,1,2,2,2,1
17830,7,6,18,30,24.9000,25.2600,50.1600,1,0,0,18,1
17831,7,6,18,45,60.4000,30.8800,91.2800,1,1,1,3,1
17832,7,6,19,0,31.6000,33.2500,64.8500,1,2,2,4,1
17833,7,6,19,15,59.1300,27.5100,86.6400,1,1,1,4,1
17834,7,6,19,30,60.4000,35.6100,96.0100,1,2,2,7,1
17835,7,6,19,45,48.7000,35.1700,83.8700,1,2,2,3,1
17836,7,6,20,0,26.1000,30.0000,56.1000,1,2,2,6,1
17837,7,6,20,15,127.8000,29.3000,157.1000,1,1,1,3,1
17838,7,6,20,30,27.5000,31.2000,58.7000,1,4,4,2,1
17839,7,6,20,45,28.9000,27.3700,56.2700,1,1,1,3,1
17840,7,6,21,0,23.7000,21.2500,44.9500,1,1,1,6,1
17841,7,6,21,15,45.3000,19.3900,64.6900,1,1,1,6,1
17842,7,6,21,30,74.9000,18.8200,93.7200,1,2,2,9,1
17843,7,6,21,45,24.4000,24.7700,49.1700,1,3,3,2,1
17844,7,6,22,0,53.1000,10.4000,63.5000,1,1,1,12,1
17845,7,6,22,15,41.2000,16.9700,58.1700,1,2,2,5,1
17846,7,6,22,30,23.0000,13.6000,36.6000,1,2,2,9,1
17847,7,6,22,45,43.2000,13.3100,56.5100,1,1,1,3,1
17848,7,6,23,0,0.0000,11.6900,11.6900,1,2,2,4,1
17849,7,6,23,15,69.8000,8.7400,78.5400,1,0,0,16,1
17850,7,6,23,30,46.3000,9.8700,56.1700,1,3,3,1,1
17851,7,6,23,45,0.0000,9.8200,9.8200,1,2,2,2,1
17852,7,6,24,0,25.2000,6.5300,31.7300,1,0,0,22,1
17853,7,6,24,15,70.9000,5.9400,76.8400,1,1,1,7,1
17854,7,6,24,30,48.2000,8.3700,56.5700,1,3,3,1,1
17855,7,6,24,45,0.0000,8.5700,8.5700,1,2,2,3,1
17856,7,7,1,0,22.9000,1.9200,24.8200,1,0,0,17,1
17857,7,7,1,15,0.0000,2.9700,2.9700,1,1,1,2,1
17858,7,7,1,30,0.0000,3.1000,3.1000,1,0,0,33,1
17859,7,7,1,45,45.7000,2.9700,48.6700,1,0,0,18,1
17860,7,7,2,0,0.0000,0.5000,0.5000,0,2,2,3,1
17861,7,7,2,15,0.0000,0.5300,0.5300,1,0,0,240,1
17862,7,7,2,30,0.0000,0.4900,0.4900,0,0,0,232,1
17863,7,7,2,45,0.0000,0.5200,0.5200,1,0,0,217,1
17864,7,7,3,0,0.0000,0.0000,0.0000,0,0,0,202,1
17865,7,7,3,15,0.0000,0.0000,0.0000,0,0,0,187,1
17866,7,7,3,30,0.0000,0.0000,0.0000,0,0,0,172,1
17867,7,7,3,45,0.0000,0.0000,0.0000,0,0,0,157,1
17868,7,7,4,0,0.0000,0.0000,0.0000,0,0,0,142,1
17869,7,7,4,15,0.0000,0.0000,0.0000,0,0,0,127,1
17870,7,7,4,30,0.0000,0.0000,0.0000,0,0,0,112,1
17871,7,7,4,45,0.0000,0.0000,0.0000,0,0,0,97,1
17872,7,7,5,0,0.0000,0.0000,0.0000,0,0,0,82,1
17873,7,7,5,15,0.0000,0.0000,0.0000,0,0,0,67,1
17874,7,7,5,30,0.0000,0.0000,0.0000,0,0,0,52,1
17875,7,7,5,45,0.0000,0.0000,0.0000,0,0,0,37,1
17876,7,7,6,0,53.4000,6.5600,59.9600,1,0,0,22,1
17877,7,7,6,15,0.0000,7.3500,7.3500,1,2,2,7,1
17878,7,7,6,30,24.6000,5.1700,29.7700,1,0,0,18,1
17879,7,7,6,45,0.0000,5.8600,5.8600,1,1,1,3,1
17880,7,7,7,0,0.0000,12.6200,12.6200,1,0,0,33,1
17881,7,7,7,15,30.3000,12.5300,42.8300,1,0,0,18,1
17882,7,7,7,30,0.0000,13.0800,13.0800,1,1,1,3,1
17883,7,7,7,45,0.0000,13.2000,13.2000,1,0,0,38,1
17884,7,7,8,0,52.2000,21.6700,73.8700,1,0,0,23,1
17885,7,7,8,15,92.4000,21.2200,113.6200,1,2,2,8,1
17886,7,7,8,30,84.2000,20.8000,105.0000,1,3,3,4,1
17887,7,7,8,45,60.5000,22.6800,83.1800,1,3,3,2,1
17888,7,7,9,0,27.3000,15.5200,42.8200,1,2,2,7,1
17889,7,7,9,15,78.2000,28.7900,106.9900,1,1,1,6,1
17890,7,7,9,30,55.7000,15.6500,71.3500,1,3,3,4,1
17891,7,7,9,45,30.2000,19.5900,49.7900,1,2,2,8,1
17892,7,7,10,0,54.1000,17.2700,71.3700,1,1,1,9,1
17893,7,7,10,15,30.7000,19.6800,50.3800,1,2,2,2,1
17894,7,7,10,30,65.1000,9.8400,74.9400,1,1,1,7,1
17895,7,7,10,45,27.6000,17.8000,45.4000,1,2,2,2,1
17896,7,7,11,0,26.2000,16.9200,43.1200,1,1,1,7,1
17897,7,7,11,15,54.3000,17.3800,71.6800,1,1,1,12,1
17898,7,7,11,30,68.2000,13.5400,81.7400,1,2,2,9,1
17899,7,7,11,45,53.0000,14.4400,67.4400,1,3,3,7,1
17900,7,7,12,0,27.8000,13.7300,41.5300,1,2,2,4,1
17901,7,7,12,15,26.8000,14.2300,41.0300,1,1,1,11,1
17902,7,7,12,30,28.2000,12.7800,40.9800,1,1,1,9,1
17903,7,7,12,45,55.7000,13.1100,68.8100,1,1,1,8,1
17904,7,7,13,0,24.8000,17.5800,42.3800,1,2,2,4,1
17905,7,7,13,15,55.3000,16.8300,72.1300,1,1,1,12,1
17906,7,7,13,30,85.5000,17.7200,103.2200,1,2,2,9,1
17907,7,7,13,45,0.0000,17.0300,17.0300,1,3,3,2,1
17908,7,7,14,0,52.3000,18.2400,70.5400,1,0,0,16,1
17909,7,7,14,15,0.0000,18.6700,18.6700,1,2,2,1,1
17910,7,7,14,30,49.8000,12.1900,61.9900,1,0,0,17,1
17911,7,7,14,45,55.2000,14.3900,69.5900,1,2,2,2,1
17912,7,7,15,0,28.1000,14.6000,42.7000,1,2,2,4,1
17913,7,7,15,15,54.3000,15.0700,69.3700,1,1,1,11,1
17914,7,7,15,30,54.3000,13.6000,67.9000,1,2,2,9,1
17915,7,7,15,45,26.7000,17.1900,43.8900,1,2,2,2,1
17916,7,7,16,0,52.9000,19.6200,72.5200,1,1,1,4,1
17917,7,7,16,15,0.0000,15.5500,15.5500,1,2,2,1,1
17918,7,7,16,30,27.8000,15.3200,43.1200,1,0,0,18,1
17919,7,7,16,45,54.1000,17.0500,71.1500,1,1,1,3,1
17920,7,7,17,0,25.8000,13.8600,39.6600,1,2,2,4,1
17921,7,7,17,15,54.8700,19.3300,74.2000,1,1,1,11,1
17922,7,7,17,30,52.8000,22.0800,74.8800,1,2,2,4,1
17923,7,7,17,45,28.2000,17.3900,45.5900,1,2,2,2,1
17924,7,7,18,0,54.3000,19.0700,73.3700,1,1,1,9,1
17925,7,7,18,15,0.0000,22.7200,22.7200,1,2,2,2,1
17926,7,7,18,30,32.6000,23.1600,55.7600,1,0,0,18,1
17927,7,7,18,45,59.6000,20.1900,79.7900,1,1,1,3,1
17928,7,7,19,0,30.4000,32.5300,62.9300,1,2,2,4,1
17929,7,7,19,15,51.8700,22.9700,74.8400,1,1,1,4,1
17930,7,7,19,30,52.1000,20.4700,72.5700,1,2,2,7,1
17931,7,7,19,45,64.8000,24.4000,89.2000,1,2,2,3,1
17932,7,7,20,0,27.6000,23.4300,51.0300,1,2,2,6,1
17933,7,7,20,15,121.1000,20.6800,141.7800,1,1,1,3,1
17934,7,7,20,30,32.5000,22.1300,54.6300,1,4,4,2,1
17935,7,7,20,45,30.3000,17.9300,48.2300,1,1,1,3,1
17936,7,7,21,0,23.8000,18.5000,42.3000,1,1,1,6,1
17937,7,7,21,15,47.7000,16.4000,64.1000,1,1,1,6,1
17938,7,7,21,30,78.0000,17.5000,95.5000,1,2,2,9,1
17939,7,7,21,45,22.3000,15.9500,38.2500,1,3,3,2,1
17940,7,7,22,0,50.0000,12.3600,62.3600,1,1,1,12,1
17941,7,7,22,15,50.6000,9.5600,60.1600,1,2,2,5,1
17942,7,7,22,30,21.9000,10.1900,32.0900,1,2,2,9,1
17943,7,7,22,45,45.0000,13.2200,58.2200,1,1,1,3,1
17944,7,7,23,0,0.0000,10.1800,10.1800,1,2,2,4,1
17945,7,7,23,15,73.2000,6.8300,80.0300,1,0,0,16,1
17946,7,7,23,30,42.3000,8.5600,50.8600,1,3,3,1,1
17947,7,7,23,45,0.0000,7.7200,7.7200,1,2,2,2,1
17948,7,7,24,0,21.7000,4.4300,26.1300,1,0,0,22,1
17949,7,7,24,15,69.3000,5.1600,74.4600,1,1,1,7,1
17950,7,7,24,30,49.2000,5.8000,55.0000,1,3,3,1,1
17951,7,7,24,45,0.0000,5.2900,5.2900,1,2,2,3,1
17952,7,1,1,0,25.3000,4.7600,30.0600,1,0,0,17,1
17953,7,1,1,15,0.0000,5.3900,5.3900,1,1,1,2,1
17954,7,1,1,30,0.0000,4.7300,4.7300,1,0,0,33,1
17955,7,1,1,45,50.9000,5.3100,56.2100,1,0,0,18,1
17956,7,1,2,0,0.0000,1.2100,1.2100,1,2,2,3,1
17957,7,1,2,15,0.0000,0.6900,0.6900,1,0,0,240,1
17958,7,1,2,30,0.0000,1.1200,1.1200,1,0,0,232,1
17959,7,1,2,45,0.0000,0.7700,0.7700,1,0,0,217,1
17960,7,1,3,0,0.0000,0.0000,0.0000,0,0,0,202,1
17961,7,1,3,15,0.0000,0.0000,0.0000,0,0,0,187,1
17962,7,1,3,30,0.0000,0.0000,0.0000,0,0,0,172,1
17963,7,1,3,45,0.0000,0.0000,0.0000,0,0,0,157,1
17964,7,1,4,0,0.0000,0.0000,0.0000,0,0,0,142,1
17965,7,1,4,15,0.0000,0.0000,0.0000,0,0,0,127,1
17966,7,1,4,30,0.0000,0.0000,0.0000,0,0,0,112,1
17967,7,1,4,45,0.0000,0.0000,0.0000,0,0,0,97,1
17968,7,1,5,0,0.0000,0.0000,0.0000,0,0,0,82,1
17969,7,1,5,15,0.0000,0.0000,0.0000,0,0,0,67,1
17970,7,1,5,30,0.0000,0.0000,0.0000,0,0,0,52,1
17971,7,1,5,45,0.0000,0.0000,0.0000,0,0,0,37,1
17972,7,1,6,0,53.8000,13.3000,67.1000,1,0,0,22,1
17973,7,1,6,15,0.0000,15.2900,15.2900,1,2,2,7,1
17974,7,1,6,30,29.7000,12.2200,41.9200,1,0,0,18,1
17975,7,1,6,45,27.5000,12.7400,40.2400,1,1,1,3,1
17976,7,1,7,0,67.8000,29.3100,97.1100,1,1,1,12,1
17977,7,1,7,15,96.3000,18.4900,114.7900,1,2,2,6,1
17978,7,1,7,30,171.2000,26.5200,197.7200,1,3,3,3,1
17979,7,1,7,45,32.8000,26.1100,58.9100,1,5,5,2,1
17980,7,1,8,0,105.0000,42.3100,147.3100,1,1,1,12,1
17981,7,1,8,15,150.2000,44.7700,194.9700,1,3,3,3,1
17982,7,1,8,30,198.7000,39.0800,237.7800,1,4,4,4,1
17983,7,1,8,45,114.9000,34.2200,149.1200,1,5,5,3,1
17984,7,1,9,0,102.7000,49.4800,152.1800,1,3,3,2,1
17985,7,1,9,15,135.4000,49.7200,185.1200,1,3,3,2,1
17986,7,1,9,30,131.6000,49.5500,181.1500,1,4,4,4,1
17987,7,1,9,45,72.2000,42.7800,114.9800,1,4,4,3,1
17988,7,1,10,0,105.7000,29.0100,134.7100,1,2,2,7,1
17989,7,1,10,15,106.0000,33.4300,139.4300,1,3,3,2,1
17990,7,1,10,30,69.2000,37.0900,106.2900,1,3,3,7,1
17991,7,1,10,45,74.9000,37.4900,112.3900,1,2,2,2,1
17992,7,1,11,0,29.9000,25.7300,55.6300,1,2,2,7,1
17993,7,1,11,15,104.2000,28.8000,133.0000,1,1,1,12,1
17994,7,1,11,30,102.0000,22.1000,124.1000,1,3,3,9,1
17995,7,1,11,45,67.4000,31.5600,98.9600,1,3,3,7,1
17996,7,1,12,0,61.3000,24.2700,85.5700,1,2,2,4,1
17997,7,1,12,15,51.5000,30.7400,82.2400,1,2,2,3,1
17998,7,1,12,30,29.9000,22.7600,52.6600,1,2,2,9,1
17999,7,1,12,45,61.2000,31.7500,92.9500,1,1,1,8,1
18000,7,1,13,0,67.7000,31.4500,99.1500,1,2,2,2,1
18001,7,1,13,15,133.2000,26.4800,159.6800,1,2,2,3,1
18002,7,1,13,30,98.5000,33.1100,131.6100,1,4,4,4,1
18003,7,1,13,45,32.7000,27.3400,60.0400,1,3,3,2,1
18004,7,1,14,0,102.4000,33.3700,135.7700,1,1,1,4,1
18005,7,1,14,15,29.3000,28.7700,58.0700,1,3,3,1,1
18006,7,1,14,30,140.7000,22.2600,162.9600,1,1,1,12,1
18007,7,1,14,45,68.7000,25.5800,94.2800,1,4,4,2,1
18008,7,1,15,0,60.6000,25.7200,86.3200,1,2,2,2,1
18009,7,1,15,15,87.5000,33.1400,120.6400,1,2,2,3,1
18010,7,1,15,30,48.5000,31.2200,79.7200,1,3,3,9,1
18011,7,1,15,45,31.4000,34.2000,65.6000,1,2,2,2,1
18012,7,1,16,0,89.0000,34.3200,123.3200,1,1,1,4,1
18013,7,1,16,15,30.4000,25.2900,55.6900,1,3,3,1,1
18014,7,1,16,30,32.1000,26.7200,58.8200,1,1,1,12,1
18015,7,1,16,45,57.6000,25.8000,83.4000,1,1,1,3,1
18016,7,1,17,0,64.2000,31.4700,95.6700,1,2,2,2,1
18017,7,1,17,15,90.3700,25.3300,115.7000,1,2,2,3,1
18018,7,1,17,30,62.7000,34.9200,97.6200,1,3,3,4,1
18019,7,1,17,45,30.9000,28.2500,59.1500,1,2,2,2,1
18020,7,1,18,0,107.0000,42.2800,149.2800,1,1,1,9,1
18021,7,1,18,15,99.0300,55.9900,155.0200,1,3,3,2,1
18022,7,1,18,30,97.7000,39.2500,136.9500,1,3,3,4,1
18023,7,1,18,45,151.4000,43.7400,195.1400,1,3,3,3,1
18024,7,1,19,0,33.5000,51.1200,84.6200,1,4,4,4,1
18025,7,1,19,15,195.3200,46.8900,242.2100,1,1,1,4,1
18026,7,1,19,30,103.7000,46.9700,150.6700,1,5,5,4,1
18027,7,1,19,45,104.3000,42.5500,146.8500,1,3,3,3,1
18028,7,1,20,0,68.4500,36.2000,104.6500,1,3,3,6,1
18029,7,1,20,15,156.2000,32.1000,188.3000,1,2,2,3,1
18030,7,1,20,30,59.2000,42.2600,101.4600,1,5,5,2,1
18031,7,1,20,45,65.5000,27.7000,93.2000,1,2,2,3,1
18032,7,1,21,0,83.0000,31.5100,114.5100,1,2,2,4,1
18033,7,1,21,15,83.2000,21.7100,104.9100,1,3,3,3,1
18034,7,1,21,30,50.9000,31.4700,82.3700,1,3,3,7,1
18035,7,1,21,45,26.8000,26.0400,52.8400,1,2,2,2,1
18036,7,1,22,0,53.2000,16.3000,69.5000,1,1,1,12,1
18037,7,1,22,15,46.4000,21.7400,68.1400,1,2,2,5,1
18038,7,1,22,30,27.7000,22.7900,50.4900,1,2,2,1,1
18039,7,1,22,45,27.8000,18.6900,46.4900,1,1,1,3,1
18040,7,1,23,0,24.2000,16.6200,40.8200,1,1,1,12,1
18041,7,1,23,15,94.8000,9.8600,104.6600,1,1,1,7,1
18042,7,1,23,30,24.8000,12.0300,36.8300,1,4,4,1,1
18043,7,1,23,45,0.0000,17.9100,17.9100,1,1,1,2,1
18044,7,1,24,0,49.9000,8.7000,58.6000,1,0,0,22,1
18045,7,1,24,15,75.8000,6.4900,82.2900,1,2,2,7,1
18046,7,1,24,30,67.9000,8.0600,75.9600,1,3,3,1,1
18047,7,1,24,45,0.0000,7.7500,7.7500,1,3,3,3,1
18048,7,2,1,0,26.2000,4.8800,31.0800,1,0,0,17,1
18049,7,2,1,15,0.0000,4.7200,4.7200,1,1,1,2,1
18050,7,2,1,30,0.0000,5.1300,5.1300,1,0,0,33,1
18051,7,2,1,45,46.5000,4.9500,51.4500,1,0,0,18,1
18052,7,2,2,0,0.0000,1.2000,1.2000,1,2,2,3,1
18053,7,2,2,15,0.0000,1.0600,1.0600,1,0,0,240,1
18054,7,2,2,30,0.0000,1.0700,1.0700,1,0,0,232,1
18055,7,2,2,45,0.0000,1.1700,1.1700,1,0,0,217,1
18056,7,2,3,0,0.0000,0.0000,0.0000,0,0,0,202,1
18057,7,2,3,15,0.0000,0.0000,0.0000,0,0,0,187,1
18058,7,2,3,30,0.0000,0.0000,0.0000,0,0,0,172,1
18059,7,2,3,45,0.0000,0.0000,0.0000,0,0,0,157,1
18060,7,2,4,0,0.0000,0.0000,0.0000,0,0,0,142,1
18061,7,2,4,15,0.0000,0.0000,0.0000,0,0,0,127,1
18062,7,2,4,30,0.0000,0.0000,0.0000,0,0,0,112,1
18063,7,2,4,45,0.0000,0.0000,0.0000,0,0,0,97,1
18064,7,2,5,0,0.0000,0.0000,0.0000,0,0,0,82,1
18065,7,2,5,15,0.0000,0.0000,0.0000,0,0,0,67,1
18066,7,2,5,30,0.0000,0.0000,0.0000,0,0,0,52,1
18067,7,2,5,45,0.0000,0.0000,0.0000,0,0,0,37,1
18068,7,2,6,0,54.6000,12.7500,67.3500,1,0,0,22,1
18069,7,2,6,15,0.0000,12.1700,12.1700,1,2,2,7,1
18070,7,2,6,30,26.8000,14.7700,41.5700,1,0,0,18,1
18071,7,2,6,45,27.9000,11.8000,39.7000,1,1,1,3,1
18072,7,2,7,0,67.2000,23.7500,90.9500,1,1,1,12,1
18073,7,2,7,15,104.6000,19.7900,124.3900,1,2,2,6,1
18074,7,2,7,30,181.6000,20.2700,201.8700,1,3,3,3,1
18075,7,2,7,45,32.6000,21.7000,54.3000,1,5,5,2,1
18076,7,2,8,0,126.4000,32.9800,159.3800,1,1,1,12,1
18077,7,2,8,15,134.7000,41.9900,176.6900,1,3,3,3,1
18078,7,2,8,30,179.4000,29.9200,209.3200,1,4,4,4,1
18079,7,2,8,45,119.3000,38.0600,157.3600,1,5,5,3,1
18080,7,2,9,0,105.0000,43.3400,148.3400,1,3,3,2,1
18081,7,2,9,15,135.0000,30.9600,165.9600,1,3,3,2,1
18082,7,2,9,30,143.7000,39.6900,183.3900,1,4,4,4,1
18083,7,2,9,45,71.0000,44.1300,115.1300,1,4,4,3,1
18084,7,2,10,0,97.2000,34.5900,131.7900,1,2,2,7,1
18085,7,2,10,15,97.8000,31.5000,129.3000,1,3,3,2,1
18086,7,2,10,30,65.2000,35.8000,101.0000,1,3,3,7,1
18087,7,2,10,45,71.5000,31.9700,103.4700,1,2,2,2,1
18088,7,2,11,0,29.4000,27.5600,56.9600,1,2,2,7,1
18089,7,2,11,15,89.4000,28.5400,117.9400,1,1,1,12,1
18090,7,2,11,30,93.3000,31.3200,124.6200,1,3,3,9,1
18091,7,2,11,45,56.3000,24.7100,81.0100,1,3,3,7,1
18092,7,2,12,0,61.8000,25.4900,87.2900,1,2,2,4,1
18093,7,2,12,15,57.9000,24.7400,82.6400,1,2,2,3,1
18094,7,2,12,30,28.0000,26.1300,54.1300,1,2,2,9,1
18095,7,2,12,45,61.1000,33.3800,94.4800,1,1,1,8,1
18096,7,2,13,0,65.2000,32.5800,97.7800,1,2,2,2,1
18097,7,2,13,15,131.3000,24.9100,156.2100,1,2,2,3,1
18098,7,2,13,30,97.6000,27.3000,124.9000,1,4,4,4,1
18099,7,2,13,45,30.4000,31.6800,62.0800,1,3,3,2,1
18100,7,2,14,0,93.3000,25.9200,119.2200,1,1,1,4,1
18101,7,2,14,15,28.7000,26.7400,55.4400,1,3,3,1,1
18102,7,2,14,30,119.9000,36.0500,155.9500,1,1,1,12,1
18103,7,2,14,45,66.1000,27.2400,93.3400,1,4,4,2,1
18104,7,2,15,0,64.6000,31.4400,96.0400,1,2,2,2,1
18105,7,2,15,15,93.2000,32.6800,125.8800,1,2,2,3,1
18106,7,2,15,30,55.7000,24.4700,80.1700,1,3,3,9,1
18107,7,2,15,45,31.8000,23.8300,55.6300,1,2,2,2,1
18108,7,2,16,0,102.3000,26.3600,128.6600,1,1,1,4,1
18109,7,2,16,15,28.5000,23.0100,51.5100,1,3,3,1,1
18110,7,2,16,30,29.0000,28.0000,57.0000,1,1,1,12,1
18111,7,2,16,45,62.9000,26.6500,89.5500,1,1,1,3,1
18112,7,2,17,0,57.7000,36.8900,94.5900,1,2,2,2,1
18113,7,2,17,15,98.7300,42.3300,141.0600,1,2,2,3,1
18114,7,2,17,30,59.7000,39.2900,98.9900,1,3,3,4,1
18115,7,2,17,45,31.9000,37.5700,69.4700,1,2,2,2,1
18116,7,2,18,0,98.1000,29.9700,128.0700,1,1,1,9,1
18117,7,2,18,15,107.7000,45.3300,153.0300,1,3,3,2,1
18118,7,2,18,30,93.3000,53.4800,146.7800,1,3,3,4,1
18119,7,2,18,45,157.1000,23.3100,180.4100,1,3,3,3,1
18120,7,2,19,0,34.8000,49.6500,84.4500,1,4,4,4,1
18121,7,2,19,15,185.2800,43.9200,229.2000,1,1,1,4,1
18122,7,2,19,30,113.6000,39.2600,152.8600,1,5,5,4,1
18123,7,2,19,45,110.4000,50.4100,160.8100,1,3,3,3,1
18124,7,2,20,0,68.5500,47.1200,115.6700,1,3,3,6,1
18125,7,2,20,15,151.9000,41.8600,193.7600,1,2,2,3,1
18126,7,2,20,30,47.0000,35.4100,82.4100,1,5,5,2,1
18127,7,2,20,45,64.6000,32.1900,96.7900,1,2,2,3,1
18128,7,2,21,0,81.1000,28.1000,109.2000,1,2,2,4,1
18129,7,2,21,15,83.8000,31.1000,114.9000,1,3,3,3,1
18130,7,2,21,30,51.9000,25.9000,77.8000,1,3,3,7,1
18131,7,2,21,45,27.6000,26.3000,53.9000,1,2,2,2,1
18132,7,2,22,0,48.2000,28.4700,76.6700,1,1,1,12,1
18133,7,2,22,15,55.9000,23.2400,79.1400,1,2,2,5,1
18134,7,2,22,30,23.9000,23.4500,47.3500,1,2,2,1,1
18135,7,2,22,45,26.0000,15.6200,41.6200,1,1,1,3,1
18136,7,2,23,0,23.4000,13.4100,36.8100,1,1,1,12,1
18137,7,2,23,15,90.3000,15.1700,105.4700,1,1,1,7,1
18138,7,2,23,30,24.2000,12.7500,36.9500,1,4,4,1,1
18139,7,2,23,45,0.0000,18.6000,18.6000,1,1,1,2,1
18140,7,2,24,0,46.7000,10.9000,57.6000,1,0,0,22,1
18141,7,2,24,15,71.6000,8.2800,79.8800,1,2,2,7,1
18142,7,2,24,30,68.2000,11.4100,79.6100,1,3,3,1,1
18143,7,2,24,45,0.0000,8.9900,8.9900,1,3,3,3,1
18144,7,3,1,0,29.2000,6.9400,36.1400,1,0,0,17,1
18145,7,3,1,15,0.0000,5.1100,5.1100,1,1,1,2,1
18146,7,3,1,30,0.0000,5.4300,5.4300,1,0,0,33,1
18147,7,3,1,45,51.3000,6.0500,57.3500,1,0,0,18,1
18148,7,3,2,0,0.0000,1.1900,1.1900,1,2,2,3,1
18149,7,3,2,15,0.0000,1.0800,1.0800,1,0,0,240,1
