Outdoor Drybulb Temperature [C],Relative Humidity [%],Diffuse Solar Radiation [W/m2],Direct Solar Radiation [W/m2],6h Prediction Outdoor Drybulb Temperature [C],12h Prediction Outdoor Drybulb Temperature [C],24h Prediction Outdoor Drybulb Temperature [C],6h Prediction Relative Humidity [%],12h Prediction Relative Humidity [%],24h Prediction Relative Humidity [%],6h Prediction Diffuse Solar Radiation [W/m2],12h Prediction Diffuse Solar Radiation [W/m2],24h Prediction Diffuse Solar Radiation [W/m2],6h Prediction Direct Solar Radiation [W/m2],12h Prediction Direct Solar Radiation [W/m2],24h Prediction Direct Solar Radiation [W/m2]
12.8,77.0,0.0,0.0,13.9,16.1,11.7,62.0,52.0,77.0,191.0,469.0,0.0,8.0,276.0,0.0
12.2,83.0,0.0,0.0,15.0,16.1,11.7,58.0,54.0,74.0,382.0,378.0,0.0,87.0,525.0,0.0
11.7,83.0,0.0,0.0,16.7,15.0,11.1,50.0,62.0,74.0,369.0,191.0,0.0,96.0,303.0,0.0
12.2,80.0,0.0,0.0,16.7,13.9,11.1,54.0,64.0,69.0,644.0,38.0,0.0,485.0,81.0,0.0
12.2,80.0,14.0,1.0,16.1,13.9,11.7,56.0,67.0,69.0,552.0,0.0,25.0,291.0,0.0,57.0
12.8,72.0,61.0,13.0,17.2,13.9,14.4,50.0,67.0,51.0,634.0,0.0,151.0,548.0,0.0,306.0
13.9,62.0,191.0,8.0,16.1,13.9,16.1,52.0,72.0,46.0,469.0,0.0,266.0,276.0,0.0,248.0
15.0,58.0,382.0,87.0,16.1,13.3,17.8,54.0,75.0,42.0,378.0,0.0,215.0,525.0,0.0,1.0
16.7,50.0,369.0,96.0,15.0,13.3,18.9,62.0,78.0,45.0,191.0,0.0,614.0,303.0,0.0,495.0
16.7,54.0,644.0,485.0,13.9,14.4,20.6,64.0,84.0,42.0,38.0,0.0,731.0,81.0,0.0,752.0
16.1,56.0,552.0,291.0,13.9,12.2,21.1,67.0,80.0,44.0,0.0,0.0,745.0,0.0,0.0,681.0
17.2,50.0,634.0,548.0,13.9,12.2,23.3,67.0,77.0,40.0,0.0,0.0,729.0,0.0,0.0,883.0
16.1,52.0,469.0,276.0,13.9,11.7,19.4,72.0,77.0,51.0,0.0,0.0,574.0,0.0,0.0,688.0
16.1,54.0,378.0,525.0,13.3,11.7,17.8,75.0,74.0,65.0,0.0,0.0,359.0,0.0,0.0,556.0
15.0,62.0,191.0,303.0,13.3,11.1,17.2,78.0,74.0,70.0,0.0,0.0,186.0,0.0,0.0,294.0
13.9,64.0,38.0,81.0,14.4,11.1,15.6,84.0,69.0,81.0,0.0,0.0,32.0,0.0,0.0,70.0
13.9,67.0,0.0,0.0,12.2,11.7,15.0,80.0,69.0,84.0,0.0,25.0,0.0,0.0,57.0,0.0
13.9,67.0,0.0,0.0,12.2,14.4,14.4,77.0,51.0,84.0,0.0,151.0,0.0,0.0,306.0,0.0
13.9,72.0,0.0,0.0,11.7,16.1,14.4,77.0,46.0,84.0,0.0,266.0,0.0,0.0,248.0,0.0
13.3,75.0,0.0,0.0,11.7,17.8,14.4,74.0,42.0,84.0,0.0,215.0,0.0,0.0,1.0,0.0
13.3,78.0,0.0,0.0,11.1,18.9,14.4,74.0,45.0,84.0,0.0,614.0,0.0,0.0,495.0,0.0
14.4,84.0,0.0,0.0,11.1,20.6,17.8,69.0,42.0,47.0,0.0,731.0,0.0,0.0,752.0,0.0
12.2,80.0,0.0,0.0,11.7,21.1,15.0,69.0,44.0,70.0,25.0,745.0,0.0,57.0,681.0,0.0
12.2,77.0,0.0,0.0,14.4,23.3,13.3,51.0,40.0,80.0,151.0,729.0,0.0,306.0,883.0,0.0
11.7,77.0,0.0,0.0,16.1,19.4,13.3,46.0,51.0,67.0,266.0,574.0,0.0,248.0,688.0,0.0
11.7,74.0,0.0,0.0,17.8,17.8,17.2,42.0,65.0,34.0,215.0,359.0,0.0,1.0,556.0,0.0
11.1,74.0,0.0,0.0,18.9,17.2,15.0,45.0,70.0,41.0,614.0,186.0,0.0,495.0,294.0,0.0
11.1,69.0,0.0,0.0,20.6,15.6,11.7,42.0,81.0,66.0,731.0,32.0,0.0,752.0,70.0,0.0
11.7,69.0,25.0,57.0,21.1,15.0,16.1,44.0,84.0,37.0,745.0,0.0,18.0,681.0,0.0,1.0
14.4,51.0,151.0,306.0,23.3,14.4,16.7,40.0,84.0,40.0,729.0,0.0,68.0,883.0,0.0,19.0
16.1,46.0,266.0,248.0,19.4,14.4,19.4,51.0,84.0,30.0,574.0,0.0,156.0,688.0,0.0,14.0
17.8,42.0,215.0,1.0,17.8,14.4,21.7,65.0,84.0,27.0,359.0,0.0,297.0,556.0,0.0,117.0
18.9,45.0,614.0,495.0,17.2,14.4,25.6,70.0,84.0,18.0,186.0,0.0,343.0,294.0,0.0,21.0
20.6,42.0,731.0,752.0,15.6,17.8,27.2,81.0,47.0,15.0,32.0,0.0,312.0,70.0,0.0,7.0
21.1,44.0,745.0,681.0,15.0,15.0,27.2,84.0,70.0,18.0,0.0,0.0,504.0,0.0,0.0,277.0
23.3,40.0,729.0,883.0,14.4,13.3,24.4,84.0,80.0,25.0,0.0,0.0,556.0,0.0,0.0,244.0
19.4,51.0,574.0,688.0,14.4,13.3,24.4,84.0,67.0,18.0,0.0,0.0,592.0,0.0,0.0,572.0
17.8,65.0,359.0,556.0,14.4,17.2,23.9,84.0,34.0,20.0,0.0,0.0,266.0,0.0,0.0,210.0
17.2,70.0,186.0,294.0,14.4,15.0,20.0,84.0,41.0,42.0,0.0,0.0,147.0,0.0,0.0,102.0
15.6,81.0,32.0,70.0,17.8,11.7,18.9,47.0,66.0,47.0,0.0,0.0,36.0,0.0,0.0,11.0
15.0,84.0,0.0,0.0,15.0,16.1,18.9,70.0,37.0,40.0,0.0,18.0,0.0,0.0,1.0,0.0
14.4,84.0,0.0,0.0,13.3,16.7,18.9,80.0,40.0,32.0,0.0,68.0,0.0,0.0,19.0,0.0
14.4,84.0,0.0,0.0,13.3,19.4,18.9,67.0,30.0,33.0,0.0,156.0,0.0,0.0,14.0,0.0
14.4,84.0,0.0,0.0,17.2,21.7,18.9,34.0,27.0,37.0,0.0,297.0,0.0,0.0,117.0,0.0
14.4,84.0,0.0,0.0,15.0,25.6,17.2,41.0,18.0,56.0,0.0,343.0,0.0,0.0,21.0,0.0
17.8,47.0,0.0,0.0,11.7,27.2,15.0,66.0,15.0,87.0,0.0,312.0,0.0,0.0,7.0,0.0
15.0,70.0,0.0,0.0,16.1,27.2,17.2,37.0,18.0,50.0,18.0,504.0,0.0,1.0,277.0,0.0
13.3,80.0,0.0,0.0,16.7,24.4,16.1,40.0,25.0,58.0,68.0,556.0,0.0,19.0,244.0,0.0
13.3,67.0,0.0,0.0,19.4,24.4,15.6,30.0,18.0,70.0,156.0,592.0,0.0,14.0,572.0,0.0
17.2,34.0,0.0,0.0,21.7,23.9,15.6,27.0,20.0,65.0,297.0,266.0,0.0,117.0,210.0,0.0
15.0,41.0,0.0,0.0,25.6,20.0,16.1,18.0,42.0,50.0,343.0,147.0,0.0,21.0,102.0,0.0
11.7,66.0,0.0,0.0,27.2,18.9,16.7,15.0,47.0,46.0,312.0,36.0,0.0,7.0,11.0,0.0
16.1,37.0,18.0,1.0,27.2,18.9,17.2,18.0,40.0,48.0,504.0,0.0,6.0,277.0,0.0,1.0
16.7,40.0,68.0,19.0,24.4,18.9,16.7,25.0,32.0,70.0,556.0,0.0,55.0,244.0,0.0,5.0
19.4,30.0,156.0,14.0,24.4,18.9,16.7,18.0,33.0,58.0,592.0,0.0,120.0,572.0,0.0,16.0
21.7,27.0,297.0,117.0,23.9,18.9,16.7,20.0,37.0,56.0,266.0,0.0,144.0,210.0,0.0,7.0
25.6,18.0,343.0,21.0,20.0,17.2,17.8,42.0,56.0,47.0,147.0,0.0,267.0,102.0,0.0,7.0
27.2,15.0,312.0,7.0,18.9,15.0,17.8,47.0,87.0,52.0,36.0,0.0,250.0,11.0,0.0,1.0
27.2,18.0,504.0,277.0,18.9,17.2,16.1,40.0,50.0,63.0,0.0,0.0,212.0,0.0,0.0,4.0
24.4,25.0,556.0,244.0,18.9,16.1,16.7,32.0,58.0,70.0,0.0,0.0,203.0,0.0,0.0,5.0
24.4,18.0,592.0,572.0,18.9,15.6,17.2,33.0,70.0,70.0,0.0,0.0,156.0,0.0,0.0,1.0
23.9,20.0,266.0,210.0,18.9,15.6,17.8,37.0,65.0,70.0,0.0,0.0,124.0,0.0,0.0,0.0
20.0,42.0,147.0,102.0,17.2,16.1,17.2,56.0,50.0,75.0,0.0,0.0,69.0,0.0,0.0,0.0
18.9,47.0,36.0,11.0,15.0,16.7,16.1,87.0,46.0,81.0,0.0,0.0,17.0,0.0,0.0,0.0
18.9,40.0,0.0,0.0,17.2,17.2,15.6,50.0,48.0,84.0,0.0,6.0,0.0,0.0,1.0,0.0
18.9,32.0,0.0,0.0,16.1,16.7,15.0,58.0,70.0,87.0,0.0,55.0,0.0,0.0,5.0,0.0
18.9,33.0,0.0,0.0,15.6,16.7,15.0,70.0,58.0,90.0,0.0,120.0,0.0,0.0,16.0,0.0
18.9,37.0,0.0,0.0,15.6,16.7,15.0,65.0,56.0,90.0,0.0,144.0,0.0,0.0,7.0,0.0
17.2,56.0,0.0,0.0,16.1,17.8,15.6,50.0,47.0,84.0,0.0,267.0,0.0,0.0,7.0,0.0
15.0,87.0,0.0,0.0,16.7,17.8,13.9,46.0,52.0,87.0,0.0,250.0,0.0,0.0,1.0,0.0
17.2,50.0,0.0,0.0,17.2,16.1,15.0,48.0,63.0,87.0,6.0,212.0,0.0,1.0,4.0,0.0
16.1,58.0,0.0,0.0,16.7,16.7,15.0,70.0,70.0,84.0,55.0,203.0,0.0,5.0,5.0,0.0
15.6,70.0,0.0,0.0,16.7,17.2,15.6,58.0,70.0,81.0,120.0,156.0,0.0,16.0,1.0,0.0
15.6,65.0,0.0,0.0,16.7,17.8,15.0,56.0,70.0,87.0,144.0,124.0,0.0,7.0,0.0,0.0
16.1,50.0,0.0,0.0,17.8,17.2,14.4,47.0,75.0,90.0,267.0,69.0,0.0,7.0,0.0,0.0
16.7,46.0,0.0,0.0,17.8,16.1,17.2,52.0,81.0,65.0,250.0,17.0,0.0,1.0,0.0,0.0
17.2,48.0,6.0,1.0,16.1,15.6,15.0,63.0,84.0,84.0,212.0,0.0,16.0,4.0,0.0,0.0
16.7,70.0,55.0,5.0,16.7,15.0,14.4,70.0,87.0,90.0,203.0,0.0,56.0,5.0,0.0,0.0
16.7,58.0,120.0,16.0,17.2,15.0,15.6,70.0,90.0,81.0,156.0,0.0,175.0,1.0,0.0,1.0
16.7,56.0,144.0,7.0,17.8,15.0,16.1,70.0,90.0,78.0,124.0,0.0,251.0,0.0,0.0,53.0
17.8,47.0,267.0,7.0,17.2,15.6,18.9,75.0,84.0,68.0,69.0,0.0,365.0,0.0,0.0,135.0
17.8,52.0,250.0,1.0,16.1,13.9,19.4,81.0,87.0,57.0,17.0,0.0,383.0,0.0,0.0,64.0
16.1,63.0,212.0,4.0,15.6,15.0,17.2,84.0,87.0,75.0,0.0,0.0,247.0,0.0,0.0,11.0
16.7,70.0,203.0,5.0,15.0,15.0,16.1,87.0,84.0,78.0,0.0,0.0,311.0,0.0,0.0,10.0
17.2,70.0,156.0,1.0,15.0,15.6,16.1,90.0,81.0,78.0,0.0,0.0,265.0,0.0,0.0,3.0
17.8,70.0,124.0,0.0,15.0,15.0,15.6,90.0,87.0,84.0,0.0,0.0,177.0,0.0,0.0,3.0
17.2,75.0,69.0,0.0,15.6,14.4,15.6,84.0,90.0,81.0,0.0,0.0,77.0,0.0,0.0,3.0
16.1,81.0,17.0,0.0,13.9,17.2,15.0,87.0,65.0,87.0,0.0,0.0,15.0,0.0,0.0,5.0
15.6,84.0,0.0,0.0,15.0,15.0,14.4,87.0,84.0,90.0,0.0,16.0,0.0,0.0,0.0,0.0
15.0,87.0,0.0,0.0,15.0,14.4,14.4,84.0,90.0,90.0,0.0,56.0,0.0,0.0,0.0,0.0
15.0,90.0,0.0,0.0,15.6,15.6,14.4,81.0,81.0,93.0,0.0,175.0,0.0,0.0,1.0,0.0
15.0,90.0,0.0,0.0,15.0,16.1,14.4,87.0,78.0,93.0,0.0,251.0,0.0,0.0,53.0,0.0
15.6,84.0,0.0,0.0,14.4,18.9,14.4,90.0,68.0,90.0,0.0,365.0,0.0,0.0,135.0,0.0
13.9,87.0,0.0,0.0,17.2,19.4,15.0,65.0,57.0,78.0,0.0,383.0,0.0,0.0,64.0,0.0
15.0,87.0,0.0,0.0,15.0,17.2,13.9,84.0,75.0,37.0,16.0,247.0,0.0,0.0,11.0,0.0
15.0,84.0,0.0,0.0,14.4,16.1,14.4,90.0,78.0,90.0,56.0,311.0,0.0,0.0,10.0,0.0
15.6,81.0,0.0,0.0,15.6,16.1,13.9,81.0,78.0,90.0,175.0,265.0,0.0,1.0,3.0,0.0
15.0,87.0,0.0,0.0,16.1,15.6,13.3,78.0,84.0,97.0,251.0,177.0,0.0,53.0,3.0,0.0
14.4,90.0,0.0,0.0,18.9,15.6,13.3,68.0,81.0,97.0,365.0,77.0,0.0,135.0,3.0,0.0
17.2,65.0,0.0,0.0,19.4,15.0,14.4,57.0,87.0,90.0,383.0,15.0,0.0,64.0,5.0,0.0
15.0,84.0,16.0,0.0,17.2,14.4,15.0,75.0,90.0,84.0,247.0,0.0,13.0,11.0,0.0,3.0
14.4,90.0,56.0,0.0,16.1,14.4,15.0,78.0,90.0,84.0,311.0,0.0,59.0,10.0,0.0,7.0
15.6,81.0,175.0,1.0,16.1,14.4,15.0,78.0,93.0,81.0,265.0,0.0,162.0,3.0,0.0,2.0
16.1,78.0,251.0,53.0,15.6,14.4,15.0,84.0,93.0,78.0,177.0,0.0,262.0,3.0,0.0,1.0
18.9,68.0,365.0,135.0,15.6,14.4,15.6,81.0,90.0,78.0,77.0,0.0,291.0,3.0,0.0,9.0
19.4,57.0,383.0,64.0,15.0,15.0,14.4,87.0,78.0,84.0,15.0,0.0,329.0,5.0,0.0,10.0
17.2,75.0,247.0,11.0,14.4,13.9,15.0,90.0,37.0,78.0,0.0,0.0,383.0,0.0,0.0,6.0
16.1,78.0,311.0,10.0,14.4,14.4,16.7,90.0,90.0,70.0,0.0,0.0,686.0,0.0,0.0,728.0
16.1,78.0,265.0,3.0,14.4,13.9,16.7,93.0,90.0,73.0,0.0,0.0,576.0,0.0,0.0,621.0
15.6,84.0,177.0,3.0,14.4,13.3,14.4,93.0,97.0,81.0,0.0,0.0,317.0,0.0,0.0,224.0
15.6,81.0,77.0,3.0,14.4,13.3,15.6,90.0,97.0,78.0,0.0,0.0,91.0,0.0,0.0,49.0
15.0,87.0,15.0,5.0,15.0,14.4,15.0,78.0,90.0,78.0,0.0,0.0,21.0,0.0,0.0,2.0
14.4,90.0,0.0,0.0,13.9,15.0,15.0,37.0,84.0,78.0,0.0,13.0,0.0,0.0,3.0,0.0
14.4,90.0,0.0,0.0,14.4,15.0,15.0,90.0,84.0,81.0,0.0,59.0,0.0,0.0,7.0,0.0
14.4,93.0,0.0,0.0,13.9,15.0,15.0,90.0,81.0,81.0,0.0,162.0,0.0,0.0,2.0,0.0
14.4,93.0,0.0,0.0,13.3,15.0,15.0,97.0,78.0,84.0,0.0,262.0,0.0,0.0,1.0,0.0
14.4,90.0,0.0,0.0,13.3,15.6,15.0,97.0,78.0,84.0,0.0,291.0,0.0,0.0,9.0,0.0
15.0,78.0,0.0,0.0,14.4,14.4,13.3,90.0,84.0,80.0,0.0,329.0,0.0,0.0,10.0,0.0
13.9,37.0,0.0,0.0,15.0,15.0,13.9,84.0,78.0,84.0,13.0,383.0,0.0,3.0,6.0,0.0
14.4,90.0,0.0,0.0,15.0,16.7,13.9,84.0,70.0,84.0,59.0,686.0,0.0,7.0,728.0,0.0
13.9,90.0,0.0,0.0,15.0,16.7,13.3,81.0,73.0,83.0,162.0,576.0,0.0,2.0,621.0,0.0
13.3,97.0,0.0,0.0,15.0,14.4,12.2,78.0,81.0,90.0,262.0,317.0,0.0,1.0,224.0,0.0
13.3,97.0,0.0,0.0,15.6,15.6,12.8,78.0,78.0,87.0,291.0,91.0,0.0,9.0,49.0,0.0
14.4,90.0,0.0,0.0,14.4,15.0,13.9,84.0,78.0,81.0,329.0,21.0,0.0,10.0,2.0,0.0
15.0,84.0,13.0,3.0,15.0,15.0,13.9,78.0,78.0,78.0,383.0,0.0,22.0,6.0,0.0,9.0
15.0,84.0,59.0,7.0,16.7,15.0,14.4,70.0,81.0,75.0,686.0,0.0,188.0,728.0,0.0,528.0
15.0,81.0,162.0,2.0,16.7,15.0,15.6,73.0,81.0,72.0,576.0,0.0,397.0,621.0,0.0,716.0
15.0,78.0,262.0,1.0,14.4,15.0,16.1,81.0,84.0,70.0,317.0,0.0,562.0,224.0,0.0,764.0
15.6,78.0,291.0,9.0,15.6,15.0,16.1,78.0,84.0,67.0,91.0,0.0,699.0,49.0,0.0,838.0
14.4,84.0,329.0,10.0,15.0,13.3,16.7,78.0,80.0,60.0,21.0,0.0,734.0,2.0,0.0,749.0
15.0,78.0,383.0,6.0,15.0,13.9,16.7,78.0,84.0,65.0,0.0,0.0,804.0,0.0,0.0,880.0
16.7,70.0,686.0,728.0,15.0,13.9,16.7,81.0,84.0,70.0,0.0,0.0,706.0,0.0,0.0,703.0
16.7,73.0,576.0,621.0,15.0,13.3,16.1,81.0,83.0,60.0,0.0,0.0,615.0,0.0,0.0,825.0
14.4,81.0,317.0,224.0,15.0,12.2,16.1,84.0,90.0,54.0,0.0,0.0,438.0,0.0,0.0,751.0
15.6,78.0,91.0,49.0,15.0,12.8,15.0,84.0,87.0,65.0,0.0,0.0,222.0,0.0,0.0,564.0
15.0,78.0,21.0,2.0,13.3,13.9,13.9,80.0,81.0,67.0,0.0,0.0,32.0,0.0,0.0,50.0
15.0,78.0,0.0,0.0,13.9,13.9,13.9,84.0,78.0,75.0,0.0,22.0,0.0,0.0,9.0,0.0
15.0,81.0,0.0,0.0,13.9,14.4,13.9,84.0,75.0,81.0,0.0,188.0,0.0,0.0,528.0,0.0
15.0,81.0,0.0,0.0,13.3,15.6,13.3,83.0,72.0,87.0,0.0,397.0,0.0,0.0,716.0,0.0
15.0,84.0,0.0,0.0,12.2,16.1,13.9,90.0,70.0,84.0,0.0,562.0,0.0,0.0,764.0,0.0
15.0,84.0,0.0,0.0,12.8,16.1,13.9,87.0,67.0,81.0,0.0,699.0,0.0,0.0,838.0,0.0
13.3,80.0,0.0,0.0,13.9,16.7,12.8,81.0,60.0,93.0,0.0,734.0,0.0,0.0,749.0,0.0
13.9,84.0,0.0,0.0,13.9,16.7,13.9,78.0,65.0,84.0,22.0,804.0,0.0,9.0,880.0,0.0
13.9,84.0,0.0,0.0,14.4,16.7,13.9,75.0,70.0,81.0,188.0,706.0,0.0,528.0,703.0,0.0
13.3,83.0,0.0,0.0,15.6,16.1,13.9,72.0,60.0,81.0,397.0,615.0,0.0,716.0,825.0,0.0
12.2,90.0,0.0,0.0,16.1,16.1,13.9,70.0,54.0,84.0,562.0,438.0,0.0,764.0,751.0,0.0
12.8,87.0,0.0,0.0,16.1,15.0,13.9,67.0,65.0,84.0,699.0,222.0,0.0,838.0,564.0,0.0
13.9,81.0,0.0,0.0,16.7,13.9,13.9,60.0,67.0,84.0,734.0,32.0,0.0,749.0,50.0,0.0
13.9,78.0,22.0,9.0,16.7,13.9,13.9,65.0,75.0,81.0,804.0,0.0,22.0,880.0,0.0,1.0
14.4,75.0,188.0,528.0,16.7,13.9,13.9,70.0,81.0,81.0,706.0,0.0,95.0,703.0,0.0,12.0
15.6,72.0,397.0,716.0,16.1,13.3,14.4,60.0,87.0,72.0,615.0,0.0,151.0,825.0,0.0,9.0
16.1,70.0,562.0,764.0,16.1,13.9,15.6,54.0,84.0,72.0,438.0,0.0,244.0,751.0,0.0,8.0
16.1,67.0,699.0,838.0,15.0,13.9,18.3,65.0,81.0,63.0,222.0,0.0,708.0,564.0,0.0,502.0
16.7,60.0,734.0,749.0,13.9,12.8,17.8,67.0,93.0,65.0,32.0,0.0,402.0,50.0,0.0,155.0
16.7,65.0,804.0,880.0,13.9,13.9,16.1,75.0,84.0,75.0,0.0,0.0,518.0,0.0,0.0,207.0
16.7,70.0,706.0,703.0,13.9,13.9,16.7,81.0,81.0,75.0,0.0,0.0,653.0,0.0,0.0,568.0
16.1,60.0,615.0,825.0,13.3,13.9,16.7,87.0,81.0,75.0,0.0,0.0,620.0,0.0,0.0,838.0
16.1,54.0,438.0,751.0,13.9,13.9,16.1,84.0,84.0,78.0,0.0,0.0,428.0,0.0,0.0,731.0
15.0,65.0,222.0,564.0,13.9,13.9,15.0,81.0,84.0,81.0,0.0,0.0,212.0,0.0,0.0,463.0
13.9,67.0,32.0,50.0,12.8,13.9,15.0,93.0,84.0,84.0,0.0,0.0,43.0,0.0,0.0,22.0
13.9,75.0,0.0,0.0,13.9,13.9,14.4,84.0,81.0,84.0,0.0,22.0,0.0,0.0,1.0,0.0
13.9,81.0,0.0,0.0,13.9,13.9,14.4,81.0,81.0,87.0,0.0,95.0,0.0,0.0,12.0,0.0
13.3,87.0,0.0,0.0,13.9,14.4,13.9,81.0,72.0,87.0,0.0,151.0,0.0,0.0,9.0,0.0
13.9,84.0,0.0,0.0,13.9,15.6,13.9,84.0,72.0,90.0,0.0,244.0,0.0,0.0,8.0,0.0
13.9,81.0,0.0,0.0,13.9,18.3,13.3,84.0,63.0,90.0,0.0,708.0,0.0,0.0,502.0,0.0
12.8,93.0,0.0,0.0,13.9,17.8,13.3,84.0,65.0,87.0,0.0,402.0,0.0,0.0,155.0,0.0
13.9,84.0,0.0,0.0,13.9,16.1,12.8,81.0,75.0,97.0,22.0,518.0,0.0,1.0,207.0,0.0
13.9,81.0,0.0,0.0,13.9,16.7,12.2,81.0,75.0,100.0,95.0,653.0,0.0,12.0,568.0,0.0
13.9,81.0,0.0,0.0,14.4,16.7,11.1,72.0,75.0,100.0,151.0,620.0,0.0,9.0,838.0,0.0
13.9,84.0,0.0,0.0,15.6,16.1,10.6,72.0,78.0,100.0,244.0,428.0,0.0,8.0,731.0,0.0
13.9,84.0,0.0,0.0,18.3,15.0,12.2,63.0,81.0,96.0,708.0,212.0,0.0,502.0,463.0,0.0
13.9,84.0,0.0,0.0,17.8,15.0,12.8,65.0,84.0,93.0,402.0,43.0,0.0,155.0,22.0,0.0
13.9,81.0,22.0,1.0,16.1,14.4,12.8,75.0,84.0,90.0,518.0,0.0,27.0,207.0,0.0,41.0
13.9,81.0,95.0,12.0,16.7,14.4,13.9,75.0,87.0,84.0,653.0,0.0,134.0,568.0,0.0,50.0
14.4,72.0,151.0,9.0,16.7,13.9,15.0,75.0,87.0,78.0,620.0,0.0,153.0,838.0,0.0,9.0
15.6,72.0,244.0,8.0,16.1,13.9,15.6,78.0,90.0,72.0,428.0,0.0,251.0,731.0,0.0,76.0
18.3,63.0,708.0,502.0,15.0,13.3,16.1,81.0,90.0,72.0,212.0,0.0,540.0,463.0,0.0,299.0
17.8,65.0,402.0,155.0,15.0,13.3,17.2,84.0,87.0,68.0,43.0,0.0,706.0,22.0,0.0,557.0
16.1,75.0,518.0,207.0,14.4,12.8,17.8,84.0,97.0,68.0,0.0,0.0,790.0,0.0,0.0,747.0
16.7,75.0,653.0,568.0,14.4,12.2,16.7,87.0,100.0,73.0,0.0,0.0,432.0,0.0,0.0,122.0
16.7,75.0,620.0,838.0,13.9,11.1,16.7,87.0,100.0,75.0,0.0,0.0,428.0,0.0,0.0,263.0
16.1,78.0,428.0,731.0,13.9,10.6,15.6,90.0,100.0,78.0,0.0,0.0,355.0,0.0,0.0,349.0
15.0,81.0,212.0,463.0,13.3,12.2,15.0,90.0,96.0,84.0,0.0,0.0,230.0,0.0,0.0,464.0
15.0,84.0,43.0,22.0,13.3,12.8,13.9,87.0,93.0,87.0,0.0,0.0,57.0,0.0,0.0,288.0
14.4,84.0,0.0,0.0,12.8,12.8,13.3,97.0,90.0,90.0,0.0,27.0,0.0,0.0,41.0,0.0
14.4,87.0,0.0,0.0,12.2,13.9,13.3,100.0,84.0,90.0,0.0,134.0,0.0,0.0,50.0,0.0
13.9,87.0,0.0,0.0,11.1,15.0,13.9,100.0,78.0,87.0,0.0,153.0,0.0,0.0,9.0,0.0
13.9,90.0,0.0,0.0,10.6,15.6,13.9,100.0,72.0,84.0,0.0,251.0,0.0,0.0,76.0,0.0
13.3,90.0,0.0,0.0,12.2,16.1,13.3,96.0,72.0,90.0,0.0,540.0,0.0,0.0,299.0,0.0
13.3,87.0,0.0,0.0,12.8,17.2,13.3,93.0,68.0,90.0,0.0,706.0,0.0,0.0,557.0,0.0
12.8,97.0,0.0,0.0,12.8,17.8,12.8,90.0,68.0,90.0,27.0,790.0,0.0,41.0,747.0,0.0
12.2,100.0,0.0,0.0,13.9,16.7,13.9,84.0,73.0,84.0,134.0,432.0,0.0,50.0,122.0,0.0
11.1,100.0,0.0,0.0,15.0,16.7,13.3,78.0,75.0,87.0,153.0,428.0,0.0,9.0,263.0,0.0
10.6,100.0,0.0,0.0,15.6,15.6,13.3,72.0,78.0,83.0,251.0,355.0,0.0,76.0,349.0,0.0
12.2,96.0,0.0,0.0,16.1,15.0,12.8,72.0,84.0,87.0,540.0,230.0,0.0,299.0,464.0,0.0
12.8,93.0,0.0,0.0,17.2,13.9,12.2,68.0,87.0,90.0,706.0,57.0,0.0,557.0,288.0,0.0
12.8,90.0,27.0,41.0,17.8,13.3,12.8,68.0,90.0,87.0,790.0,0.0,20.0,747.0,0.0,5.0
13.9,84.0,134.0,50.0,16.7,13.3,14.4,73.0,90.0,78.0,432.0,0.0,145.0,122.0,0.0,191.0
15.0,78.0,153.0,9.0,16.7,13.9,16.1,75.0,87.0,67.0,428.0,0.0,335.0,263.0,0.0,343.0
15.6,72.0,251.0,76.0,15.6,13.9,17.2,78.0,84.0,65.0,355.0,0.0,547.0,349.0,0.0,555.0
16.1,72.0,540.0,299.0,15.0,13.3,17.8,84.0,90.0,63.0,230.0,0.0,692.0,464.0,0.0,620.0
17.2,68.0,706.0,557.0,13.9,13.3,17.2,87.0,90.0,65.0,57.0,0.0,765.0,288.0,0.0,647.0
17.8,68.0,790.0,747.0,13.3,12.8,17.2,90.0,90.0,65.0,0.0,0.0,772.0,0.0,0.0,650.0
16.7,73.0,432.0,122.0,13.3,13.9,16.7,90.0,84.0,67.0,0.0,0.0,708.0,0.0,0.0,627.0
16.7,75.0,428.0,263.0,13.9,13.3,16.7,87.0,87.0,75.0,0.0,0.0,573.0,0.0,0.0,564.0
15.6,78.0,355.0,349.0,13.9,13.3,16.7,84.0,83.0,78.0,0.0,0.0,386.0,0.0,0.0,447.0
15.0,84.0,230.0,464.0,13.3,12.8,16.1,90.0,87.0,84.0,0.0,0.0,140.0,0.0,0.0,128.0
13.9,87.0,57.0,288.0,13.3,12.2,15.0,90.0,90.0,90.0,0.0,0.0,40.0,0.0,0.0,17.0
13.3,90.0,0.0,0.0,12.8,12.8,15.0,90.0,87.0,90.0,0.0,20.0,0.0,0.0,5.0,0.0
13.3,90.0,0.0,0.0,13.9,14.4,15.6,84.0,78.0,84.0,0.0,145.0,0.0,0.0,191.0,0.0
13.9,87.0,0.0,0.0,13.3,16.1,15.0,87.0,67.0,87.0,0.0,335.0,0.0,0.0,343.0,0.0
13.9,84.0,0.0,0.0,13.3,17.2,14.4,83.0,65.0,87.0,0.0,547.0,0.0,0.0,555.0,0.0
13.3,90.0,0.0,0.0,12.8,17.8,13.9,87.0,63.0,87.0,0.0,692.0,0.0,0.0,620.0,0.0
