Outdoor Drybulb Temperature [C],Outdoor Relative Humidity [%],Diffuse Solar Radiation [W/m2],Direct Solar Radiation [W/m2],6h Prediction Outdoor Drybulb Temperature [C],12h Prediction Outdoor Drybulb Temperature [C],24h Prediction Outdoor Drybulb Temperature [C],6h Prediction Outdoor Relative Humidity [%],12h Prediction Outdoor Relative Humidity [%],24h Prediction Outdoor Relative Humidity [%],6h Prediction Diffuse Solar Radiation [W/m2],12h Prediction Diffuse Solar Radiation [W/m2],24h Prediction Diffuse Solar Radiation [W/m2],6h Prediction Direct Solar Radiation [W/m2],12h Prediction Direct Solar Radiation [W/m2],24h Prediction Direct Solar Radiation [W/m2]
22.69,54.50,210.50,585.81,30.68,25.42,21.80,34.16,50.66,60.39,192.01,0.00,118.15,709.47,0.00,790.82
24.52,45.62,251.00,627.69,30.69,23.63,23.76,33.65,55.42,53.06,141.88,0.00,156.95,692.92,0.00,817.21
26.32,40.50,256.44,681.19,30.02,22.36,24.15,35.87,58.42,52.28,100.64,0.00,172.79,610.52,0.00,748.99
27.88,37.75,259.81,702.69,28.96,21.21,25.11,39.19,60.58,49.40,68.02,0.00,183.60,439.76,0.00,731.82
29.09,35.75,234.75,730.62,27.95,19.72,26.58,40.49,67.59,45.42,34.43,0.00,188.74,201.76,0.00,761.83
29.94,35.00,224.38,704.94,26.59,18.51,26.59,46.22,73.50,45.88,0.00,0.00,149.24,0.00,0.00,745.34
30.39,35.00,187.50,692.81,25.17,17.99,27.80,51.58,76.12,39.51,0.00,0.00,122.11,0.00,0.00,810.25
30.44,34.38,138.94,678.56,23.57,17.77,28.57,55.65,79.14,36.75,0.00,0.00,94.82,0.00,0.00,836.58
30.02,35.88,100.62,610.38,22.23,16.80,27.76,58.96,84.28,41.51,0.00,7.57,69.30,0.00,82.91,745.12
29.05,38.88,68.56,443.25,20.95,17.81,26.39,61.73,78.14,47.26,0.00,42.33,56.56,0.00,469.96,538.95
27.73,41.25,33.81,198.12,19.64,19.12,23.98,67.99,74.53,56.88,0.00,67.06,30.46,0.00,684.16,220.14
26.39,47.00,0.00,0.00,18.51,20.52,22.67,73.50,68.66,65.20,0.00,88.16,0.00,0.00,780.10,0.00
24.96,52.50,0.00,0.00,17.81,21.83,22.89,77.12,60.26,63.70,0.00,118.42,0.00,0.00,792.63,0.00
23.52,55.88,0.00,0.00,17.44,23.63,20.16,81.13,53.59,73.79,0.00,155.44,0.00,0.00,809.39,0.00
22.12,59.50,0.00,0.00,16.84,24.58,19.00,84.02,50.77,76.41,7.60,178.45,0.00,83.18,773.55,0.00
20.73,62.88,0.00,0.00,17.61,25.67,18.76,79.32,47.57,72.20,41.72,191.55,0.00,463.26,763.51,0.00
19.57,68.38,0.00,0.00,18.88,26.85,16.46,75.83,44.59,87.47,65.97,192.50,0.00,673.05,776.97,0.00
18.51,73.50,0.00,0.00,20.35,27.17,17.04,69.52,44.13,84.05,87.11,155.97,0.00,770.80,778.92,0.00
17.66,78.12,0.00,0.00,21.85,27.91,16.95,60.19,39.19,80.51,118.55,123.12,0.00,793.54,816.91,0.00
17.15,83.12,0.00,0.00,23.56,28.29,16.06,53.86,37.50,86.64,154.69,93.04,0.00,805.47,820.82,0.00
16.88,83.75,7.62,83.44,24.80,27.65,16.11,50.01,41.82,88.62,181.29,68.80,6.96,785.84,739.81,86.08
17.43,80.50,41.12,456.56,25.95,26.50,18.24,46.66,46.88,77.76,195.53,57.03,39.49,779.35,543.41,524.57
18.68,77.12,64.88,661.94,26.99,24.68,18.29,44.17,54.32,79.20,194.37,32.13,48.02,784.55,232.26,686.03
20.20,70.38,86.06,761.50,27.46,23.32,20.09,43.26,62.41,72.98,159.33,0.00,57.91,795.71,0.00,768.58
21.86,60.12,118.69,794.44,27.97,22.70,23.38,39.04,64.60,55.41,123.62,0.00,83.93,820.23,0.00,876.69
23.50,54.12,153.94,801.56,28.16,20.66,25.07,37.88,71.34,45.76,92.14,0.00,104.58,812.94,0.00,859.46
24.98,49.25,184.12,798.12,27.60,19.38,27.81,41.97,74.46,39.11,68.56,0.00,130.43,737.16,0.00,911.79
26.19,45.75,199.50,795.19,26.56,18.53,28.68,46.69,73.41,37.37,57.27,0.00,137.66,545.65,0.00,851.51
27.10,43.75,196.25,792.12,25.02,17.06,29.34,53.03,84.05,35.69,32.97,0.00,128.25,238.32,0.00,806.85
27.71,42.38,162.69,812.50,23.65,17.15,30.12,61.02,83.40,34.46,0.00,0.00,110.76,0.00,0.00,800.76
28.02,38.88,124.12,823.56,22.60,16.93,30.91,65.05,80.63,32.58,0.00,0.00,89.11,0.00,0.00,824.58
28.04,38.25,91.25,805.06,20.91,16.41,32.41,70.11,84.57,29.10,0.00,0.00,73.97,0.00,0.00,893.67
27.56,42.12,68.31,734.50,19.57,16.38,30.74,73.48,86.93,33.15,0.00,7.11,50.83,0.00,87.85,749.05
26.61,46.50,57.50,547.88,18.42,17.81,29.71,74.02,80.32,35.83,0.00,38.34,42.94,0.00,509.31,589.90
25.32,51.75,33.81,244.38,17.35,18.70,27.85,82.33,76.97,41.54,0.00,49.54,25.26,0.00,707.73,292.26
23.93,59.62,0.00,0.00,17.20,20.69,26.36,83.07,70.12,50.16,0.00,60.61,0.00,0.00,804.39,0.00
22.52,65.50,0.00,0.00,16.92,23.43,26.56,80.69,55.20,50.68,0.00,84.25,0.00,0.00,879.97,0.00
21.12,68.88,0.00,0.00,16.59,25.35,24.49,83.54,44.88,58.41,0.00,106.76,0.00,0.00,877.35,0.00
19.73,72.50,0.00,0.00,16.52,27.69,22.31,86.09,39.43,68.91,7.18,129.41,0.00,88.73,904.61,0.00
18.32,74.62,0.00,0.00,17.60,28.97,21.45,81.60,36.62,72.55,37.76,140.64,0.00,501.69,869.94,0.00
17.61,80.62,0.00,0.00,18.91,29.97,21.13,75.86,34.22,73.02,50.30,134.56,0.00,718.59,846.58,0.00
17.25,82.75,0.00,0.00,20.98,30.80,19.67,68.68,32.92,79.81,61.96,116.78,0.00,822.29,844.32,0.00
16.91,80.75,0.00,0.00,23.46,31.42,18.94,55.10,31.48,84.21,84.40,92.59,0.00,881.61,856.73,0.00
16.74,82.50,0.00,0.00,25.49,32.20,18.59,44.44,29.55,88.41,107.85,72.89,0.00,886.30,880.64,0.00
16.64,85.25,7.25,89.62,27.64,31.17,18.30,39.59,32.20,91.52,128.89,52.48,7.01,901.03,773.28,90.68
17.41,82.88,37.19,494.06,29.12,30.12,18.95,36.25,34.85,92.95,142.13,44.25,34.90,879.16,607.89,498.80
19.09,74.75,51.06,729.44,30.28,28.48,19.94,33.48,39.83,90.59,137.72,26.51,41.87,866.44,306.66,699.61
21.24,67.25,63.31,840.19,31.15,26.95,21.93,32.15,48.21,83.08,119.80,0.00,50.58,866.10,0.00,798.84
23.48,55.00,84.56,883.25,31.67,26.32,24.48,30.93,51.59,73.58,94.32,0.00,69.09,872.80,0.00,866.51
25.61,44.00,108.94,895.25,32.09,24.64,28.74,29.77,57.76,53.72,72.35,0.00,103.06,874.13,0.00,1026.48
27.59,39.75,128.38,897.44,31.38,22.92,30.71,31.72,66.15,48.09,53.30,0.00,119.04,785.39,0.00,1036.76
29.24,35.88,143.62,888.38,30.32,21.80,31.24,34.37,70.84,47.31,44.91,0.00,118.32,616.89,0.00,968.14
30.55,32.75,140.88,886.31,28.79,21.08,32.10,38.97,73.26,43.18,27.13,0.00,112.64,313.86,0.00,940.53
31.44,31.38,122.81,887.88,27.25,19.88,32.66,47.23,78.65,40.21,0.00,0.00,100.32,0.00,0.00,911.46
31.89,30.38,96.06,888.88,26.19,19.17,32.84,52.05,82.85,39.19,0.00,0.00,81.24,0.00,0.00,878.35
32.00,30.00,71.81,867.62,24.72,18.78,33.42,57.44,87.27,37.34,0.00,0.00,65.83,0.00,0.00,878.84
31.56,31.25,54.12,797.50,23.23,18.53,33.87,64.76,90.07,36.96,0.00,7.13,56.41,0.00,92.22,855.04
30.49,33.88,45.56,625.88,21.97,19.21,31.52,69.98,91.29,44.89,0.00,35.58,44.04,0.00,508.43,599.00
29.06,38.12,27.75,321.06,21.06,20.57,31.38,73.38,86.86,44.98,0.00,43.93,29.56,0.00,734.15,322.55
27.50,46.25,0.00,0.00,19.98,22.59,29.45,78.08,79.48,55.17,0.00,53.23,0.00,0.00,840.73,0.00
26.09,52.50,0.00,0.00,19.29,24.95,26.40,82.18,71.29,68.66,0.00,71.55,0.00,0.00,897.29,0.00
24.79,57.12,0.00,0.00,18.87,28.10,27.59,86.69,56.42,61.53,0.00,98.75,0.00,0.00,983.55,0.00
23.49,63.38,0.00,0.00,18.64,30.05,26.10,89.35,50.61,68.58,7.19,113.90,0.00,92.98,991.94,0.00
22.12,69.12,0.00,0.00,19.34,31.11,22.80,90.45,47.78,86.92,35.91,117.19,0.00,513.25,958.88,0.00
21.04,73.50,0.00,0.00,20.88,32.14,23.96,84.99,43.03,78.13,44.97,113.04,0.00,751.42,943.86,0.00
20.07,77.50,0.00,0.00,22.93,32.86,23.83,77.68,39.66,77.82,54.55,101.75,0.00,861.67,924.51,0.00
19.39,81.50,0.00,0.00,25.18,33.18,22.19,70.14,38.29,92.33,72.77,83.31,0.00,912.67,900.71,0.00
18.95,86.12,0.00,0.00,27.78,33.48,21.62,57.77,37.17,96.70,96.60,66.14,0.00,962.09,882.89,0.00
18.74,88.62,7.25,93.75,29.71,33.42,21.47,51.86,38.23,96.59,111.32,54.71,9.89,969.53,829.17,50.70
19.45,89.62,36.25,518.06,31.04,31.74,22.33,48.01,44.20,94.18,116.63,44.77,56.43,954.25,608.91,297.70
21.15,83.12,46.00,768.69,32.17,30.92,25.15,42.96,46.55,81.20,113.24,28.65,109.02,945.53,312.68,542.26
23.21,75.88,55.88,882.62,32.96,29.16,26.81,39.39,56.33,76.76,102.47,0.00,152.87,931.04,0.00,632.08
25.38,69.00,74.00,928.06,33.34,26.99,27.61,37.83,65.96,74.74,84.35,0.00,179.61,911.88,0.00,630.08
27.51,59.12,94.44,940.62,33.51,26.95,29.08,37.08,64.64,65.18,66.29,0.00,235.46,884.91,0.00,576.57
29.43,53.12,108.75,947.12,33.19,25.61,30.39,38.86,71.17,59.63,53.85,0.00,254.01,816.24,0.00,555.18
30.98,48.25,116.06,949.62,31.85,23.43,33.23,43.85,83.34,47.80,45.14,0.00,330.82,613.86,0.00,585.89
32.19,42.88,113.44,947.19,30.70,23.58,35.55,47.34,80.38,41.50,28.20,0.00,324.50,307.74,0.00,656.91
33.04,39.12,103.19,937.56,29.02,23.20,36.20,56.92,81.66,39.33,0.00,0.00,300.62,0.00,0.00,642.72
33.49,37.38,85.38,923.06,27.29,22.17,35.96,64.60,92.48,39.57,0.00,0.00,229.20,0.00,0.00,620.23
33.54,37.00,66.44,886.94,26.63,21.72,35.71,66.20,96.04,40.48,0.00,0.00,175.15,0.00,0.00,590.56
33.00,39.50,53.00,803.31,25.36,21.59,35.55,72.46,95.80,40.11,0.00,9.98,122.46,0.00,51.13,556.23
31.95,43.50,45.50,618.81,23.74,22.36,32.90,81.54,93.96,48.28,0.00,56.56,66.06,0.00,298.38,375.00
30.50,48.12,27.75,302.81,23.39,24.52,33.25,81.50,85.22,46.98,0.00,104.51,30.14,0.00,519.82,219.61
28.90,57.50,0.00,0.00,22.89,26.31,31.67,83.58,79.69,55.11,0.00,147.81,0.00,0.00,611.17,0.00
27.55,63.25,0.00,0.00,22.16,27.77,29.60,92.55,73.93,64.12,0.00,181.65,0.00,0.00,637.23,0.00
26.35,67.75,0.00,0.00,21.77,29.50,28.77,95.71,63.34,63.72,0.00,242.95,0.00,0.00,594.91,0.00
25.15,73.75,0.00,0.00,21.65,31.05,27.12,95.40,57.06,68.92,10.02,267.20,0.00,51.34,583.99,0.00
24.01,79.75,0.00,0.00,22.38,33.20,25.78,93.86,47.90,71.09,56.63,330.13,0.00,298.72,584.66,0.00
23.23,82.62,0.00,0.00,24.20,34.92,22.77,87.24,43.56,84.94,102.26,311.06,0.00,508.60,629.70,0.00
22.62,85.50,0.00,0.00,26.06,35.62,21.67,81.16,41.10,91.53,145.28,289.12,0.00,600.71,618.14,0.00
22.15,92.62,0.00,0.00,27.84,35.72,21.00,73.53,40.29,96.70,182.67,225.35,0.00,640.80,609.80,0.00
21.81,95.38,0.00,0.00,29.71,35.62,22.19,62.42,40.74,86.52,246.70,174.04,0.00,604.08,586.84,0.00
21.70,95.00,10.06,51.56,31.38,35.30,20.65,55.78,40.87,93.52,273.79,120.33,8.10,598.40,546.52,66.01
22.39,93.75,56.69,299.06,33.18,33.50,20.66,47.95,46.39,93.52,329.79,69.12,43.57,584.05,392.41,351.79
23.93,89.25,100.00,497.38,34.60,32.94,22.61,44.59,48.05,82.23,304.34,29.51,78.60,616.10,215.02,564.85
25.85,82.62,142.75,590.25,35.33,31.40,24.79,41.99,56.18,74.58,283.37,0.00,108.22,605.85,0.00,693.55
27.91,73.12,183.69,644.38,35.59,29.60,27.65,40.64,64.12,65.31,223.43,0.00,165.77,604.59,0.00,770.13
29.89,61.50,250.44,613.25,35.58,28.34,29.69,40.87,65.80,54.64,173.49,0.00,235.62,584.98,0.00,751.00
31.66,54.50,280.38,612.81,35.17,26.70,28.76,41.24,71.15,59.07,119.26,0.00,226.25,541.66,0.00,620.86
33.17,48.00,329.44,583.44,33.80,25.22,31.45,45.44,74.17,50.11,70.66,0.00,277.71,401.11,0.00,669.39
34.33,45.62,297.62,602.50,32.79,23.10,31.25,48.59,83.03,49.23,29.19,0.00,240.70,212.73,0.00,615.04
35.08,42.88,277.62,593.56,31.27,22.00,34.67,56.71,89.46,39.90,0.00,0.00,270.37,0.00,0.00,733.00
35.49,41.00,221.50,599.38,29.60,21.27,35.02,64.12,94.91,42.40,0.00,0.00,246.15,0.00,0.00,676.61
35.54,41.00,172.94,583.12,28.12,21.57,33.36,66.84,90.76,49.14,0.00,0.00,169.58,0.00,0.00,556.62
35.06,41.62,118.19,536.81,26.48,20.73,32.98,72.26,93.01,49.27,0.00,8.14,133.68,0.00,66.38,461.33
34.05,44.50,72.19,409.81,24.94,21.06,32.83,75.71,91.01,46.53,0.00,44.88,84.68,0.00,362.37,367.06
32.66,49.12,28.88,210.44,23.27,22.74,31.49,82.08,81.49,47.41,0.00,79.33,29.25,0.00,570.12,198.87
31.16,57.25,0.00,0.00,22.17,24.74,29.43,88.42,74.85,54.12,0.00,107.83,0.00,0.00,691.05,0.00
29.60,64.12,0.00,0.00,21.40,27.10,28.75,94.01,68.09,54.93,0.00,159.73,0.00,0.00,742.06,0.00
27.94,67.88,0.00,0.00,21.26,29.03,26.48,92.88,57.45,63.12,0.00,225.59,0.00,0.00,719.03,0.00
26.30,73.38,0.00,0.00,20.77,29.46,25.52,92.76,56.41,63.98,8.17,238.68,0.00,66.57,654.99,0.00
24.70,77.25,0.00,0.00,21.26,31.48,22.37,89.75,50.00,76.97,45.54,278.35,0.00,367.65,670.95,0.00
23.41,81.12,0.00,0.00,22.81,31.93,23.69,81.12,47.06,68.15,79.69,253.63,0.00,572.75,648.08,0.00
22.31,87.38,0.00,0.00,24.71,33.98,20.08,74.98,42.08,86.07,107.63,258.28,0.00,689.81,700.22,0.00
21.52,93.12,0.00,0.00,26.83,34.35,20.64,69.49,44.64,83.72,156.71,235.42,0.00,728.03,647.12,0.00
20.99,95.00,0.00,0.00,28.71,33.53,18.90,58.85,48.57,96.48,220.58,171.63,0.00,703.04,563.37,0.00
20.80,92.50,8.19,66.75,29.80,33.07,18.53,55.08,48.95,97.39,244.90,134.59,7.39,672.06,464.47,57.04
21.43,88.50,46.19,372.94,31.50,32.48,19.64,49.94,47.76,89.17,278.68,82.65,47.73,671.72,358.25,310.03
22.86,80.75,80.06,575.38,32.27,31.18,21.82,45.97,48.51,78.05,260.09,28.62,112.73,664.60,194.62,415.36
24.69,75.12,107.44,688.56,33.63,29.48,23.40,43.16,53.94,72.15,252.24,0.00,178.33,683.83,0.00,469.90
26.59,70.88,153.69,714.00,34.02,28.39,25.84,45.76,56.40,62.73,230.06,0.00,232.67,632.37,0.00,580.19
28.43,60.25,215.56,687.06,33.61,26.52,25.80,48.28,62.93,63.15,172.66,0.00,249.40,566.75,0.00,541.25
30.10,53.75,251.12,689.12,33.12,25.28,27.18,48.78,65.12,55.69,135.04,0.00,286.90,466.05,0.00,507.54
31.51,49.88,279.00,672.50,32.30,22.99,28.24,48.38,73.86,50.32,81.64,0.00,311.11,353.84,0.00,470.48
32.56,44.88,266.56,681.12,31.02,23.01,30.08,49.07,71.83,43.62,28.31,0.00,325.78,192.50,0.00,510.88
33.34,44.25,246.19,667.44,29.50,20.72,30.47,53.84,82.48,42.60,0.00,0.00,312.29,0.00,0.00,446.41
33.73,46.88,224.69,617.62,28.21,20.58,30.59,57.14,84.05,43.23,0.00,0.00,252.31,0.00,0.00,442.92
33.68,48.00,173.69,570.12,26.54,19.49,31.62,62.84,92.68,42.32,0.00,0.00,232.36,0.00,0.00,423.30
33.16,48.62,135.50,467.62,25.16,19.21,29.77,65.68,93.07,49.94,0.00,7.79,150.35,0.00,60.11,327.70
32.15,49.00,80.62,349.44,23.30,20.05,30.14,72.31,86.71,48.62,0.00,49.21,88.59,0.00,319.64,350.36
30.89,49.62,28.00,190.38,22.67,21.75,28.09,73.66,78.47,58.26,0.00,112.14,35.75,0.00,413.21,163.12
29.52,53.75,0.00,0.00,21.04,23.30,26.41,80.68,72.70,68.12,0.00,177.01,0.00,0.00,466.42,0.00
28.06,57.88,0.00,0.00,20.55,25.37,27.01,84.21,64.99,66.19,0.00,225.33,0.00,0.00,561.91,0.00
26.56,62.75,0.00,0.00,19.79,26.25,25.11,90.78,61.26,75.53,0.00,257.86,0.00,0.00,559.59,0.00
25.06,66.25,0.00,0.00,19.55,27.73,23.58,90.91,53.65,81.60,7.99,299.17,0.00,61.65,529.24,0.00
23.56,70.75,0.00,0.00,20.25,28.92,24.09,85.48,48.10,78.66,49.95,327.78,0.00,324.44,495.68,0.00
22.38,75.50,0.00,0.00,21.71,30.33,22.65,78.67,42.87,88.15,111.85,331.79,0.00,412.14,520.32,0.00
21.31,78.88,0.00,0.00,23.25,30.85,21.35,72.97,41.49,95.40,176.35,321.40,0.00,464.68,459.43,0.00
20.53,84.38,0.00,0.00,25.13,31.04,22.71,66.12,41.92,85.41,221.67,260.96,0.00,552.76,458.11,0.00
20.05,88.88,0.00,0.00,26.47,31.52,20.45,60.32,42.60,100.00,262.08,230.87,0.00,568.77,420.59,0.00
19.84,88.75,8.19,63.19,28.00,30.39,21.64,52.64,47.91,95.67,305.31,157.64,10.24,540.09,343.60,12.21
20.43,84.25,50.69,329.25,29.26,30.10,20.55,46.99,48.75,100.00,336.11,88.35,57.35,508.28,349.43,91.74
21.68,78.88,111.56,411.06,30.45,28.51,23.57,42.50,56.63,89.81,334.80,36.88,144.85,525.03,168.25,291.19
23.20,73.25,175.69,462.94,31.04,27.05,25.40,40.94,65.25,80.79,325.95,0.00,238.64,465.93,0.00,318.79
24.93,67.25,218.00,543.62,31.27,26.75,25.76,41.27,67.47,79.86,265.29,0.00,312.57,465.71,0.00,144.88
26.66,59.38,266.31,577.94,31.48,25.30,27.87,42.74,74.51,65.97,230.12,0.00,380.16,419.24,0.00,43.16
28.24,51.62,311.44,550.94,30.69,24.01,27.49,46.89,79.24,75.26,161.29,0.00,380.97,351.55,0.00,32.60
29.55,45.88,344.44,520.88,30.09,23.72,28.19,48.81,80.83,68.61,88.24,0.00,454.05,348.96,0.00,52.46
30.56,42.12,337.81,529.75,28.71,22.67,27.74,55.81,88.01,65.04,37.44,0.00,415.06,170.81,0.00,33.75
31.21,40.38,330.50,472.44,27.37,21.75,30.07,63.82,92.83,62.30,0.00,0.00,420.39,0.00,0.00,54.35
31.46,40.62,269.62,473.31,26.62,22.19,28.78,68.11,88.83,78.96,0.00,0.00,348.72,0.00,0.00,112.16
31.44,42.88,229.38,417.88,25.40,20.99,29.71,74.01,99.77,76.49,0.00,0.00,295.10,0.00,0.00,99.31
30.96,45.88,164.94,359.50,24.23,21.51,29.97,78.06,96.53,74.12,0.00,10.15,199.64,0.00,12.11,321.17
30.07,48.88,88.12,348.50,23.54,21.18,29.36,81.91,100.00,67.52,0.00,60.20,84.18,0.00,96.31,521.81
28.89,55.00,38.00,173.38,22.68,23.27,27.83,87.95,91.78,62.38,0.00,141.92,31.67,0.00,285.32,267.30
27.65,62.38,0.00,0.00,21.95,25.05,26.01,91.54,82.90,66.63,0.00,233.01,0.00,0.00,311.27,0.00
26.51,68.75,0.00,0.00,21.93,25.96,25.51,90.54,78.74,67.07,0.00,317.23,0.00,0.00,147.03,0.00
25.48,73.50,0.00,0.00,21.25,27.41,25.67,97.95,68.30,63.04,0.00,368.42,0.00,0.00,41.83,0.00
24.41,76.88,0.00,0.00,21.45,27.47,25.38,96.95,75.38,64.56,10.10,380.36,0.00,12.05,32.55,0.00
23.38,83.00,0.00,0.00,21.50,28.11,23.28,100.00,68.99,76.59,61.63,451.55,0.00,98.60,52.17,0.00
22.69,87.88,0.00,0.00,23.13,28.19,23.21,92.76,63.08,75.16,140.46,429.28,0.00,282.38,34.90,0.00
22.12,90.25,0.00,0.00,24.88,29.41,21.11,83.95,65.52,87.37,230.19,402.35,0.00,307.51,52.02,0.00
21.71,92.25,0.00,0.00,26.06,28.89,21.35,78.18,78.36,85.55,319.55,351.49,0.00,148.11,113.05,0.00
21.48,96.12,0.00,0.00,27.18,29.20,22.24,69.46,79.49,80.42,362.56,285.08,0.00,41.17,95.93,0.00
21.40,97.38,10.06,12.00,27.46,29.34,21.94,75.44,77.81,82.74,380.05,191.35,8.84,32.53,307.83,0.00
21.77,98.88,63.06,100.88,28.07,28.99,23.22,69.19,69.39,75.04,450.31,82.09,66.32,52.02,508.84,26.40
23.00,93.75,139.00,279.44,28.42,27.92,23.86,62.10,62.00,74.33,436.39,31.86,153.86,35.48,268.96,106.94
24.73,85.00,227.38,303.75,29.08,26.60,23.73,67.14,64.06,75.17,393.33,0.00,198.64,50.86,0.00,24.72
26.15,77.62,321.88,149.19,28.94,25.89,25.35,78.05,65.35,69.07,352.87,0.00,270.06,113.50,0.00,27.57
26.98,70.62,356.69,40.50,28.95,25.50,25.23,81.00,63.83,70.58,280.07,0.00,359.01,94.25,0.00,74.78
27.45,75.50,379.75,32.50,29.02,24.89,26.19,79.66,66.97,65.86,187.20,0.00,410.41,301.17,0.00,76.66
28.04,69.38,449.06,51.88,28.81,23.41,26.86,70.32,75.85,66.45,81.05,0.00,401.67,502.36,0.00,98.98
28.61,61.12,443.50,36.06,27.96,23.05,29.90,61.81,76.08,54.54,31.96,0.00,470.75,269.79,0.00,212.86
28.80,68.75,384.31,49.69,26.89,21.81,29.14,62.78,83.43,56.67,0.00,0.00,394.20,0.00,0.00,217.21
28.99,77.75,354.25,113.94,26.08,21.75,29.80,64.48,83.27,54.74,0.00,0.00,335.96,0.00,0.00,217.90
28.73,82.50,275.06,92.56,25.41,22.09,31.91,64.23,81.33,47.68,0.00,0.00,303.30,0.00,0.00,125.53
28.75,81.50,183.06,294.50,24.65,21.92,30.00,68.17,82.87,52.29,0.00,8.82,183.94,0.00,0.00,224.81
28.65,71.25,80.00,495.88,23.48,22.70,30.37,75.49,78.08,48.81,0.00,64.00,96.10,0.00,25.48,449.57
28.00,61.62,32.06,270.62,22.96,23.53,30.07,76.54,76.23,46.68,0.00,150.31,31.60,0.00,104.47,365.84
27.14,61.50,0.00,0.00,22.15,23.97,28.61,81.47,73.90,51.86,0.00,202.26,0.00,0.00,25.17,0.00
26.24,63.62,0.00,0.00,21.94,25.14,27.97,82.14,70.16,54.16,0.00,266.06,0.00,0.00,27.16,0.00
25.34,64.62,0.00,0.00,22.01,25.60,27.62,81.79,68.79,53.61,0.00,369.13,0.00,0.00,76.89,0.00
24.44,69.38,0.00,0.00,21.91,26.69,24.32,82.94,63.68,64.78,8.82,426.05,0.00,0.00,79.58,0.00
23.54,75.12,0.00,0.00,22.43,27.54,23.41,79.60,63.53,64.55,62.85,423.02,0.00,25.02,104.24,0.00
22.89,77.00,0.00,0.00,23.36,29.50,23.49,77.17,56.21,70.13,148.53,457.90,0.00,103.24,207.06,0.00
22.45,79.50,0.00,0.00,24.09,29.56,21.85,73.26,55.08,83.07,204.07,406.60,0.00,25.39,224.05,0.00
22.11,81.00,0.00,0.00,25.03,30.17,22.30,70.71,53.37,76.14,264.06,345.29,0.00,26.95,223.95,0.00
21.94,82.25,0.00,0.00,25.79,31.25,21.79,67.89,50.15,74.58,374.19,290.27,0.00,77.95,120.14,0.00
21.90,83.00,8.81,0.00,26.94,30.25,20.42,62.59,51.39,83.94,433.87,187.32,1.29,81.04,228.94,0.00
22.21,81.12,61.69,24.56,27.87,30.26,20.75,62.08,49.22,81.30,433.70,95.33,9.87,106.87,445.97,0.00
23.21,78.12,146.75,102.00,29.29,29.78,20.06,57.04,47.72,86.59,451.48,30.95,23.50,204.15,358.39,0.00
24.20,72.62,205.88,25.62,29.76,28.63,18.85,54.29,51.81,97.23,412.80,0.00,34.03,227.46,0.00,0.00
24.94,71.25,262.06,26.75,30.35,27.75,19.72,52.68,55.02,93.34,349.95,0.00,49.00,226.97,0.00,0.00
25.95,67.00,379.25,79.00,30.92,26.99,21.64,51.38,56.24,79.38,283.76,0.00,91.25,117.45,0.00,0.78
27.15,61.50,441.69,82.50,30.37,24.80,22.17,50.95,62.70,77.07,189.00,0.00,211.41,231.00,0.00,9.33
28.16,60.62,444.38,109.50,30.20,23.74,22.47,49.42,63.09,79.24,94.94,0.00,324.62,444.18,0.00,78.24
29.12,57.88,445.06,201.25,29.63,23.19,24.33,48.23,71.69,75.69,30.63,0.00,467.82,354.66,0.00,257.03
29.94,53.50,419.00,230.88,28.63,21.89,23.45,51.78,82.79,87.77,0.00,0.00,381.40,0.00,0.00,150.27
30.51,52.00,354.62,230.00,27.64,21.65,25.30,55.45,80.07,71.23,0.00,0.00,354.23,0.00,0.00,182.43
30.64,52.62,277.25,114.75,26.68,21.19,24.97,57.56,78.04,77.55,0.00,0.00,248.98,0.00,0.00,272.74
30.48,50.50,190.69,233.06,25.04,20.55,27.16,61.66,83.22,62.96,0.00,1.30,155.66,0.00,0.00,556.24
30.15,49.62,94.56,442.38,23.91,20.53,25.25,62.35,82.65,62.73,0.00,9.71,78.57,0.00,0.00,289.24
29.50,48.75,30.31,350.94,23.04,20.28,25.09,72.47,85.29,62.38,0.00,23.88,27.90,0.00,0.00,51.18
28.64,51.75,0.00,0.00,21.92,19.39,23.92,82.64,93.74,70.66,0.00,35.45,0.00,0.00,0.00,0.00
27.55,55.88,0.00,0.00,21.32,20.01,24.68,82.04,91.48,68.04,0.00,50.06,0.00,0.00,0.00,0.00
26.41,58.88,0.00,0.00,20.89,21.36,23.59,79.77,81.00,74.45,0.00,89.53,0.00,0.00,0.76,0.00
25.25,60.62,0.00,0.00,20.61,21.92,23.87,82.86,78.54,72.84,1.30,207.67,0.00,0.00,9.16,0.00
24.05,61.62,0.00,0.00,20.42,22.40,21.79,83.32,79.62,85.84,9.64,323.09,0.00,0.00,77.87,0.00
22.91,73.25,0.00,0.00,20.39,23.95,21.41,84.65,77.84,86.72,24.06,455.85,0.00,0.00,250.46,0.00
21.94,82.50,0.00,0.00,19.66,24.13,19.34,91.99,83.89,100.00,36.17,401.92,0.00,0.00,158.36,0.00
21.04,84.00,0.00,0.00,20.16,25.43,19.37,90.55,70.61,99.10,50.59,357.39,0.00,0.00,184.06,0.00
20.64,81.50,0.00,0.00,21.23,25.50,20.03,81.81,74.83,93.38,88.67,259.12,0.00,0.76,283.84,0.00
20.66,82.50,1.31,0.00,21.79,26.74,19.60,79.27,64.98,95.83,205.81,151.23,6.51,9.08,540.43,15.37
