 dm	 m	 h	G_Dh	G_h	 Ta	 FF	 DD	 RH	RR	N
 15	 8	 9	119	444	27.2	2.1	91	73	0.0	0
 15	 8	 10	181	631	29.5	2.0	76	65	0.0	0
 15	 8	 11	227	789	31.5	3.1	76	58	0.0	1
 15	 8	 12	274	885	33.3	3.5	86	51	0.0	2
 15	 8	 13	298	921	34.6	4.0	80	50	0.0	3
 15	 8	 14	253	910	35.6	4.5	107	45	0.0	2
 15	 8	 15	208	826	36.1	5.4	75	42	0.0	0
 15	 8	 16	145	692	36.1	5.4	186	41	0.0	0
 15	 8	 17	103	504	35.5	5.7	254	42	0.0	0
 15	 8	 18	72	294	34.3	6.5	62	44	0.0	0
 15	 8	 19	41	98	32.6	6.5	84	48	0.0	0
 15	 8	 20	0	0	30.8	6.2	97	51	0.0	1
 15	 8	 21	0	0	29.6	5.0	168	59	0.0	1
 15	 8	 22	0	0	28.4	4.5	170	63	0.0	1
 15	 8	 23	0	0	27.2	3.3	184	67	0.0	2
 15	 8	 24	0	0	26.0	2.3	90	70	0.0	2
 16	 8	 1	0	0	25.3	2.0	84	76	0.0	2
 16	 8	 2	0	0	24.5	2.7	255	79	0.0	3
 16	 8	 3	0	0	23.7	4.0	207	82	0.0	3
 16	 8	 4	0	0	23.2	3.5	118	85	0.0	4
 16	 8	 5	0	0	22.8	2.7	207	91	0.0	4
 16	 8	 6	0	0	22.5	2.7	255	92	0.0	4
 16	 8	 7	31	31	23.2	2.7	206	88	0.0	5
 16	 8	 8	126	211	25.4	2.5	209	83	0.0	5
 16	 8	 9	173	403	27.7	2.3	224	75	0.0	3
 16	 8	 10	239	577	30.0	2.7	171	63	0.0	4
 16	 8	 11	359	665	31.7	2.1	202	57	0.0	5
 16	 8	 12	402	730	33.1	2.3	91	50	0.0	6
 16	 8	 13	446	673	33.9	3.1	152	44	0.0	7
 16	 8	 14	416	728	34.6	3.3	224	43	0.0	6
 16	 8	 15	318	724	35.2	4.0	222	41	0.0	4
 16	 8	 16	255	599	35.3	3.7	233	42	0.0	4
 16	 8	 17	165	459	34.9	2.7	227	44	0.0	2
 16	 8	 18	98	305	34.0	2.9	240	48	0.0	0
 16	 8	 19	43	103	32.5	2.5	202	53	0.0	1
 16	 8	 20	1	1	31.0	2.3	54	60	0.0	1
 16	 8	 21	0	0	30.3	1.8	34	67	0.0	2
 16	 8	 22	0	0	29.6	2.3	101	69	0.0	2
 16	 8	 23	0	0	29.0	2.0	96	71	0.0	3
 16	 8	 24	0	0	28.3	2.0	48	70	0.0	3
 17	 8	 1	0	0	28.0	3.7	95	69	0.0	4
 17	 8	 2	0	0	27.8	4.0	216	68	0.0	5
 17	 8	 3	0	0	27.6	4.5	70	70	0.0	5
 17	 8	 4	0	0	27.5	5.4	5	74	0.0	6
 17	 8	 5	0	0	27.4	6.2	12	75	0.0	6
 17	 8	 6	0	0	27.3	5.4	344	82	0.0	7
 17	 8	 7	5	5	27.5	4.5	43	86	0.0	7
 17	 8	 8	53	53	27.5	3.5	79	92	3.0	8
 17	 8	 9	39	39	28.2	3.3	76	89	0.1	8
 17	 8	 10	140	140	28.9	3.3	4	85	0.3	8
 17	 8	 11	188	190	29.4	3.1	8	82	1.3	8
 17	 8	 12	320	336	30.8	3.1	35	76	0.2	8
 17	 8	 13	312	322	31.5	2.3	57	73	0.6	8
 17	 8	 14	333	360	32.3	0.9	38	70	0.0	8
 17	 8	 15	406	523	33.4	0.7	62	65	0.0	7
 17	 8	 16	347	447	34.0	0.8	90	63	0.0	7
 17	 8	 17	259	304	32.7	1.1	52	68	7.3	8
 17	 8	 18	156	201	34.0	0.8	94	63	0.0	7
 17	 8	 19	50	57	33.2	0.5	44	66	0.4	7
 17	 8	 20	0	0	32.4	0.6	20	69	0.9	7
 17	 8	 21	0	0	32.1	0.6	5	71	0.1	7
 17	 8	 22	0	0	31.3	0.9	53	74	1.9	7
 17	 8	 23	0	0	31.2	0.7	62	74	0.0	7
 17	 8	 24	0	0	30.8	0.5	82	76	0.0	7
 18	 8	 1	0	0	30.2	0.7	59	79	0.2	8
 18	 8	 2	0	0	29.1	0.9	80	84	3.0	8
 18	 8	 3	0	0	28.9	0.9	58	85	1.6	8
 18	 8	 4	0	0	28.9	0.5	2	85	0.0	8
 18	 8	 5	0	0	28.6	0.8	340	86	0.0	8
 18	 8	 6	0	0	28.4	1.0	336	88	0.0	8
 18	 8	 7	5	5	28.4	1.0	357	87	0.5	8
 18	 8	 8	83	83	28.0	1.7	1	90	7.6	8
 18	 8	 9	167	169	30.1	1.7	342	79	2.0	8
 18	 8	 10	201	204	31.0	1.2	38	75	0.9	8
 18	 8	 11	251	252	31.8	1.0	10	72	0.3	8
 18	 8	 12	285	298	32.3	0.7	65	70	0.7	8
 18	 8	 13	364	385	32.4	1.2	75	69	3.9	8
 18	 8	 14	370	395	33.7	1.5	57	65	0.4	8
 18	 8	 15	265	268	33.6	2.1	15	65	1.1	8
 18	 8	 16	225	229	33.7	2.0	85	64	0.6	8
 18	 8	 17	220	229	33.8	1.2	55	64	0.1	8
 18	 8	 18	130	137	33.4	1.7	3	65	0.0	8
 18	 8	 19	50	65	32.4	2.1	65	69	2.4	8
 18	 8	 20	0	0	32.0	2.5	99	71	1.3	7
 18	 8	 21	0	0	30.1	2.0	99	79	5.2	7
 18	 8	 22	0	0	28.1	1.8	182	89	15.9	7
 18	 8	 23	0	0	29.0	2.3	173	84	0.1	6
 18	 8	 24	0	0	27.9	2.5	99	82	0.2	6
 19	 8	 1	0	0	27.0	2.5	208	86	0.0	6
 19	 8	 2	0	0	26.0	2.5	224	89	0.0	5
 19	 8	 3	0	0	25.0	2.9	229	90	0.0	5
 19	 8	 4	0	0	24.5	4.0	270	92	0.0	5
 19	 8	 5	0	0	23.9	3.1	316	94	0.0	4
 19	 8	 6	0	0	23.6	2.3	304	91	0.0	4
 19	 8	 7	29	29	24.2	2.7	335	89	0.0	4
 19	 8	 8	121	254	26.9	3.3	313	82	0.0	3
 19	 8	 9	75	477	29.5	3.1	333	82	0.0	0
 19	 8	 10	100	680	32.0	3.5	277	71	0.0	0
 19	 8	 11	128	841	34.3	2.3	302	59	0.0	0
 19	 8	 12	153	942	36.2	2.7	301	44	0.0	0
 19	 8	 13	180	971	37.7	3.1	302	36	0.0	0
 19	 8	 14	184	935	38.6	4.0	319	35	0.0	0
 19	 8	 15	171	836	39.1	4.7	305	35	0.0	0
 19	 8	 16	142	682	39.1	3.7	322	36	0.0	0
 19	 8	 17	110	490	38.4	4.5	298	38	0.0	0
 19	 8	 18	80	273	37.0	4.5	298	41	0.0	0
 19	 8	 19	38	80	35.2	3.1	310	45	0.0	0
 19	 8	 20	0	0	33.5	2.1	318	48	0.0	1
 19	 8	 21	0	0	32.1	1.5	290	58	0.0	1
 19	 8	 22	0	0	30.7	0.9	224	61	0.0	1
 19	 8	 23	0	0	29.3	0.8	240	64	0.0	1
 19	 8	 24	0	0	28.0	0.4	11	70	0.0	2
 20	 8	 1	0	0	26.9	0.8	44	75	0.0	2
 20	 8	 2	0	0	25.7	0.9	64	78	0.0	2
 20	 8	 3	0	0	24.5	1.4	99	83	0.0	2
 20	 8	 4	0	0	23.9	1.2	191	83	0.0	3
 20	 8	 5	0	0	23.3	1.0	87	84	0.0	3
 20	 8	 6	0	0	22.8	1.2	97	86	0.0	3
 20	 8	 7	28	28	23.4	1.5	46	85	0.0	3
 20	 8	 8	121	250	26.1	2.9	119	79	0.0	4
 20	 8	 9	85	472	28.7	2.5	211	74	0.0	0
 20	 8	 10	106	674	31.2	2.7	244	58	0.0	0
 20	 8	 11	130	838	33.5	3.5	260	51	0.0	0
 20	 8	 12	161	935	35.4	4.2	210	45	0.0	0
 20	 8	 13	164	978	36.8	5.1	224	42	0.0	0
 20	 8	 14	157	949	37.8	5.7	218	39	0.0	0
 20	 8	 15	132	858	38.3	4.7	234	37	0.0	0
 20	 8	 16	99	710	38.3	4.2	244	37	0.0	0
 20	 8	 17	69	516	37.7	4.0	283	38	0.0	0
 20	 8	 18	67	291	36.3	4.0	284	39	0.0	0
 20	 8	 19	39	88	34.5	2.9	285	43	0.0	0
 20	 8	 20	0	0	32.7	2.3	277	48	0.0	0
 20	 8	 21	0	0	31.3	1.8	273	58	0.0	1
 20	 8	 22	0	0	29.9	1.7	305	61	0.0	1
 20	 8	 23	0	0	28.4	1.8	309	68	0.0	1
 20	 8	 24	0	0	27.0	3.1	326	69	0.0	1
 21	 8	 1	0	0	26.0	2.3	305	72	0.0	2
 21	 8	 2	0	0	25.0	1.5	262	82	0.0	2
 21	 8	 3	0	0	23.9	2.1	289	85	0.0	2
 21	 8	 4	0	0	23.3	2.5	321	84	0.0	2
 21	 8	 5	0	0	22.7	1.4	256	83	0.0	2
 21	 8	 6	0	0	22.3	1.7	282	84	0.0	3
 21	 8	 7	25	25	22.9	1.8	312	82	0.0	3
 21	 8	 8	110	231	25.3	1.8	285	71	0.0	3
 21	 8	 9	137	435	27.7	2.9	269	66	0.0	0
 21	 8	 10	182	620	30.0	2.7	295	56	0.0	0
 21	 8	 11	241	771	32.1	3.7	221	48	0.0	2
 21	 8	 12	288	868	33.9	4.5	248	39	0.0	3
 21	 8	 13	305	905	35.3	5.4	97	36	0.0	3
 21	 8	 14	295	875	36.2	6.0	75	33	0.0	3
 21	 8	 15	238	802	36.7	5.4	64	32	0.0	2
 21	 8	 16	188	645	36.7	4.5	16	33	0.0	1
 21	 8	 17	121	469	36.1	3.7	19	34	0.0	0
 21	 8	 18	79	265	34.8	3.1	26	36	0.0	0
 21	 8	 19	37	78	33.1	1.5	2	40	0.0	0
 21	 8	 20	0	0	31.5	1.0	347	43	0.0	0
 21	 8	 21	0	0	30.0	1.8	48	50	0.0	0
 21	 8	 22	0	0	28.5	2.1	342	50	0.0	1
 21	 8	 23	0	0	27.1	2.3	336	57	0.0	1
 21	 8	 24	0	0	25.6	1.5	352	65	0.0	1
 22	 8	 1	0	0	24.5	1.4	351	69	0.0	1
 22	 8	 2	0	0	23.3	1.1	332	73	0.0	1
 22	 8	 3	0	0	22.1	2.3	347	80	0.0	1
 22	 8	 4	0	0	21.5	1.1	336	80	0.0	1
 22	 8	 5	0	0	20.8	0.4	337	81	0.0	2
 22	 8	 6	0	0	20.3	0.3	330	84	0.0	2
 22	 8	 7	25	25	20.9	0.5	4	81	0.0	2
 22	 8	 8	107	234	23.3	0.5	44	74	0.0	2
 22	 8	 9	113	445	25.8	0.5	9	62	0.0	0
 22	 8	 10	137	650	28.2	0.7	80	49	0.0	0
 22	 8	 11	193	798	30.3	1.1	36	42	0.0	0
 22	 8	 12	215	903	32.1	1.5	68	39	0.0	0
 22	 8	 13	211	948	33.6	1.7	69	35	0.0	0
 22	 8	 14	214	914	34.5	2.5	4	33	0.0	0
 22	 8	 15	179	824	35.0	2.5	59	31	0.0	0
 22	 8	 16	137	676	35.0	2.9	9	30	0.0	0
 22	 8	 17	91	489	34.3	2.7	339	32	0.0	0
 22	 8	 18	73	277	33.0	3.1	336	35	0.0	0
 22	 8	 19	37	80	31.3	4.7	352	37	0.0	0
 22	 8	 20	0	0	29.5	5.7	333	46	0.0	1
 22	 8	 21	0	0	28.3	5.7	339	49	0.0	1
 22	 8	 22	0	0	27.1	4.5	346	55	0.0	1
 22	 8	 23	0	0	25.9	4.5	330	59	0.0	2
 22	 8	 24	0	0	24.7	4.7	342	63	0.0	2
 23	 8	 1	0	0	23.9	4.0	343	69	0.0	2
 23	 8	 2	0	0	23.1	3.5	348	71	0.0	3
 23	 8	 3	0	0	22.3	3.5	68	73	0.0	3
 23	 8	 4	0	0	21.9	2.9	53	70	0.0	3
 23	 8	 5	0	0	21.4	2.7	65	71	0.0	3
 23	 8	 6	0	0	21.1	1.4	341	76	0.0	4
 23	 8	 7	21	21	21.6	2.5	5	75	0.0	4
 23	 8	 8	118	209	23.8	3.5	339	67	0.0	4
 23	 8	 9	145	416	26.3	2.3	350	57	0.0	1
 23	 8	 10	184	611	28.7	2.1	351	47	0.0	1
 23	 8	 11	239	769	30.9	2.9	330	40	0.0	2
 23	 8	 12	254	848	32.6	2.9	339	34	0.0	2
 23	 8	 13	312	875	34.0	4.5	356	34	0.0	3
 23	 8	 14	320	801	34.7	4.0	2	34	0.0	4
 23	 8	 15	273	733	35.1	4.0	11	33	0.0	3
 23	 8	 16	217	607	35.1	4.0	0	33	0.0	3
 23	 8	 17	174	421	34.4	4.0	347	35	0.0	3
 23	 8	 18	101	234	33.2	2.9	14	39	0.0	2
 23	 8	 19	37	63	31.5	3.1	60	44	0.0	2
 23	 8	 20	0	0	30.0	2.9	12	58	0.0	2
 23	 8	 21	0	0	28.8	2.9	356	62	0.0	2
 23	 8	 22	0	0	27.7	2.1	348	65	0.0	2
 23	 8	 23	0	0	26.5	1.8	14	67	0.0	2
 23	 8	 24	0	0	25.4	1.4	55	71	0.0	3
 24	 8	 1	0	0	24.5	0.9	63	73	0.0	3
 24	 8	 2	0	0	23.6	1.0	190	77	0.0	3
 24	 8	 3	0	0	22.7	1.7	114	81	0.0	3
 24	 8	 4	0	0	22.2	2.5	74	84	0.0	3
 24	 8	 5	0	0	21.6	0.9	38	86	0.0	3
 24	 8	 6	0	0	21.3	1.4	54	86	0.0	3
 24	 8	 7	24	24	21.8	1.0	337	88	0.0	3
 24	 8	 8	114	235	24.3	2.1	56	77	0.0	3
 24	 8	 9	103	450	26.9	2.1	21	69	0.0	0
 24	 8	 10	132	650	29.4	2.9	77	55	0.0	0
 24	 8	 11	167	808	31.6	2.1	51	44	0.0	0
 24	 8	 12	215	899	33.4	2.0	70	42	0.0	0
 24	 8	 13	228	936	34.9	2.7	67	37	0.0	0
 24	 8	 14	224	904	35.8	2.0	91	35	0.0	0
 24	 8	 15	198	808	36.3	2.5	150	35	0.0	0
 24	 8	 16	138	669	36.3	2.7	135	35	0.0	0
 24	 8	 17	95	478	35.6	3.1	222	38	0.0	0
 24	 8	 18	119	265	34.3	3.3	224	41	0.0	3
 24	 8	 19	38	38	32.4	2.7	241	46	0.0	3
 24	 8	 20	0	0	31.2	2.9	160	55	0.0	3
 24	 8	 21	0	0	30.0	2.5	178	61	0.0	3
 24	 8	 22	0	0	28.7	2.1	105	67	0.0	3
 24	 8	 23	0	0	27.5	2.5	85	69	0.0	3
 24	 8	 24	0	0	26.3	2.7	181	72	0.0	3
 25	 8	 1	0	0	25.4	2.7	101	71	0.0	3
 25	 8	 2	0	0	24.5	0.8	357	76	0.0	3
 25	 8	 3	0	0	23.6	1.2	73	79	0.0	3
 25	 8	 4	0	0	23.1	1.2	34	80	0.0	3
 25	 8	 5	0	0	22.6	0.7	21	81	0.0	3
 25	 8	 6	0	0	22.3	0.8	331	87	0.0	3
 25	 8	 7	24	24	22.8	0.7	2	85	0.0	3
 25	 8	 8	117	246	25.5	0.3	72	75	0.0	3
 25	 8	 9	77	473	28.2	0.7	3	66	0.0	0
 25	 8	 10	85	685	30.9	0.2	26	53	0.0	0
 25	 8	 11	106	851	33.3	1.0	47	45	0.0	0
 25	 8	 12	122	957	35.3	1.0	77	41	0.0	0
 25	 8	 13	133	990	36.8	1.0	106	38	0.0	0
 25	 8	 14	124	962	37.8	0.9	78	38	0.0	0
 25	 8	 15	104	870	38.4	1.4	41	37	0.0	0
 25	 8	 16	79	714	38.4	1.4	21	37	0.0	0
 25	 8	 17	58	510	37.7	1.5	341	37	0.0	0
 25	 8	 18	125	281	36.3	1.8	23	40	0.0	3
 25	 8	 19	39	39	34.3	2.9	71	47	0.0	3
 25	 8	 20	0	0	32.9	1.5	339	57	0.0	3
 25	 8	 21	0	0	31.5	2.1	341	59	0.0	3
 25	 8	 22	0	0	30.1	1.1	340	63	0.0	3
 25	 8	 23	0	0	28.7	1.4	346	66	0.0	3
 25	 8	 24	0	0	27.3	0.9	339	70	0.0	3
 26	 8	 1	0	0	26.2	0.4	355	76	0.0	3
 26	 8	 2	0	0	25.0	1.1	53	76	0.0	3
 26	 8	 3	0	0	23.8	1.4	24	83	0.0	3
 26	 8	 4	0	0	23.2	1.4	50	88	0.0	3
 26	 8	 5	0	0	22.5	1.0	61	91	0.0	3
 26	 8	 6	0	0	22.1	1.0	352	97	0.0	3
 26	 8	 7	23	23	22.5	1.0	335	93	0.0	3
 26	 8	 8	118	240	25.1	1.1	55	82	0.0	4
 26	 8	 9	83	464	27.6	2.3	52	69	0.0	0
 26	 8	 10	102	668	30.1	1.8	48	58	0.0	0
 26	 8	 11	134	826	32.3	2.1	0	53	0.0	0
 26	 8	 12	161	925	34.1	2.7	71	48	0.0	0
 26	 8	 13	175	959	35.5	3.7	18	43	0.0	0
 26	 8	 14	166	929	36.5	3.7	16	40	0.0	0
 26	 8	 15	147	830	36.9	4.2	88	40	0.0	0
 26	 8	 16	109	681	36.9	4.7	86	39	0.0	0
 26	 8	 17	76	487	36.2	3.1	157	39	0.0	0
 26	 8	 18	123	266	34.8	3.1	221	41	0.0	3
 26	 8	 19	33	33	32.9	2.5	185	49	0.0	3
 26	 8	 20	0	0	31.6	3.3	179	60	0.0	3
 26	 8	 21	0	0	30.4	3.5	213	66	0.0	4
 26	 8	 22	0	0	29.1	2.9	116	68	0.0	4
 26	 8	 23	0	0	27.8	2.0	133	73	0.0	4
 26	 8	 24	0	0	26.6	2.5	199	77	0.0	4
 27	 8	 1	0	0	25.7	2.5	189	80	0.0	4
 27	 8	 2	0	0	24.9	2.9	186	86	0.0	4
 27	 8	 3	0	0	24.0	4.7	250	88	0.0	4
 27	 8	 4	0	0	23.5	5.7	174	88	0.0	4
 27	 8	 5	0	0	23.1	3.5	107	90	0.0	4
 27	 8	 6	0	0	22.7	4.2	50	88	0.0	4
 27	 8	 7	22	22	23.2	4.2	32	85	0.0	4
 27	 8	 8	126	229	25.7	3.5	54	75	0.0	4
 27	 8	 9	104	444	28.3	3.7	60	66	0.0	0
 27	 8	 10	135	643	30.7	3.5	1	57	0.0	0
 27	 8	 11	183	794	33.0	3.7	9	50	0.0	0
 27	 8	 12	218	892	34.8	5.4	28	46	0.0	0
 27	 8	 13	223	932	36.3	5.4	345	42	0.0	0
 27	 8	 14	205	905	37.3	5.1	100	40	0.0	0
 27	 8	 15	176	811	37.7	6.2	76	38	0.0	0
 27	 8	 16	134	661	37.8	6.2	174	37	0.0	0
 27	 8	 17	97	465	37.1	6.5	224	39	0.0	0
 27	 8	 18	117	251	35.7	6.5	109	41	0.0	3
 27	 8	 19	32	32	33.9	6.0	76	45	0.0	3
 27	 8	 20	0	0	32.6	4.7	74	55	0.0	3
 27	 8	 21	0	0	31.2	5.7	42	59	0.0	3
 27	 8	 22	0	0	29.9	5.0	68	62	0.0	3
 27	 8	 23	0	0	28.6	5.1	75	65	0.0	3
 27	 8	 24	0	0	27.3	4.7	85	68	0.0	3
 28	 8	 1	0	0	26.3	5.0	137	71	0.0	3
 28	 8	 2	0	0	25.2	4.0	191	75	0.0	4
 28	 8	 3	0	0	24.1	5.0	269	79	0.0	4
 28	 8	 4	0	0	23.5	5.4	215	79	0.0	4
 28	 8	 5	0	0	22.9	4.2	198	82	0.0	4
 28	 8	 6	0	0	22.5	3.5	83	90	0.0	4
 28	 8	 7	22	22	23.0	2.9	87	86	0.0	4
 28	 8	 8	116	237	25.5	2.1	213	79	0.0	4
 28	 8	 9	82	461	28.1	2.5	61	74	0.0	0
 28	 8	 10	95	670	30.6	3.1	103	61	0.0	0
 28	 8	 11	124	829	32.9	4.7	226	56	0.0	0
 28	 8	 12	143	933	34.8	4.5	170	49	0.0	0
 28	 8	 13	150	970	36.2	3.1	217	44	0.0	0
 28	 8	 14	141	940	37.2	3.3	217	40	0.0	0
 28	 8	 15	117	846	37.7	3.5	166	39	0.0	0
 28	 8	 16	85	695	37.7	2.9	254	37	0.0	0
 28	 8	 17	61	493	37.0	2.7	228	39	0.0	0
 28	 8	 18	121	268	35.7	3.1	172	40	0.0	3
 28	 8	 19	33	33	33.7	2.1	93	47	0.0	3
 28	 8	 20	0	0	32.3	2.5	347	55	0.0	3
 28	 8	 21	0	0	31.0	3.1	69	59	0.0	3
 28	 8	 22	0	0	29.6	3.1	86	66	0.0	3
 28	 8	 23	0	0	28.2	1.5	50	68	0.0	3
 28	 8	 24	0	0	26.8	1.5	72	72	0.0	3
 29	 8	 1	0	0	25.8	2.1	95	72	0.0	3
 29	 8	 2	0	0	24.8	2.0	88	78	0.0	3
 29	 8	 3	0	0	23.7	2.0	225	78	0.0	3
 29	 8	 4	0	0	23.1	1.2	227	79	0.0	3
 29	 8	 5	0	0	22.5	0.7	252	77	0.0	3
 29	 8	 6	0	0	22.1	1.1	105	79	0.0	3
 29	 8	 7	19	19	22.5	1.0	172	80	0.0	3
 29	 8	 8	106	218	24.9	0.7	253	74	0.0	3
 29	 8	 9	111	428	27.3	1.5	215	70	0.0	0
 29	 8	 10	165	627	29.6	2.3	243	57	0.0	0
 29	 8	 11	171	797	31.9	3.1	215	48	0.0	0
 29	 8	 12	201	897	33.7	4.5	295	44	0.0	0
 29	 8	 13	193	942	35.2	4.2	335	43	0.0	0
 29	 8	 14	181	912	36.1	4.7	311	43	0.0	0
 29	 8	 15	170	807	36.6	3.7	281	40	0.0	0
 29	 8	 16	116	665	36.6	3.1	218	42	0.0	0
 29	 8	 17	92	465	35.9	3.7	261	43	0.0	0
 29	 8	 18	114	244	34.6	3.5	262	47	0.0	3
 29	 8	 19	28	28	32.8	4.2	300	53	0.0	3
 29	 8	 20	0	0	31.5	3.1	218	64	0.0	3
 29	 8	 21	0	0	30.2	1.8	209	65	0.0	3
 29	 8	 22	0	0	28.9	1.5	272	69	0.0	3
 29	 8	 23	0	0	27.6	1.5	213	72	0.0	3
 29	 8	 24	0	0	26.3	1.7	229	78	0.0	3
 30	 8	 1	0	0	25.3	1.5	217	81	0.0	3
 30	 8	 2	0	0	24.3	1.4	159	84	0.0	3
 30	 8	 3	0	0	23.3	2.1	160	86	0.0	3
 30	 8	 4	0	0	22.7	3.3	12	86	0.0	3
 30	 8	 5	0	0	22.2	3.1	16	88	0.0	3
 30	 8	 6	0	0	21.8	2.7	9	91	0.0	3
 30	 8	 7	21	21	22.2	2.3	346	91	0.0	3
 30	 8	 8	113	242	24.9	2.0	19	78	0.0	3
 30	 8	 9	71	474	27.6	2.1	9	71	0.0	0
 30	 8	 10	76	687	30.2	2.0	75	56	0.0	0
 30	 8	 11	96	854	32.6	1.5	208	47	0.0	0
 30	 8	 12	112	958	34.5	1.8	227	40	0.0	0
 30	 8	 13	116	997	36.0	2.1	234	37	0.0	0
 30	 8	 14	109	967	37.1	2.1	223	35	0.0	0
 30	 8	 15	93	869	37.6	2.5	254	35	0.0	0
 30	 8	 16	71	710	37.6	2.7	293	34	0.0	0
 30	 8	 17	53	502	36.8	3.3	235	37	0.0	0
 30	 8	 18	121	268	35.4	3.1	295	42	0.0	3
 30	 8	 19	31	31	33.4	1.7	317	46	0.0	3
 30	 8	 20	0	0	32.2	0.9	313	55	0.0	3
 30	 8	 21	0	0	31.0	0.8	300	58	0.0	3
 30	 8	 22	0	0	29.9	0.9	335	64	0.0	3
 30	 8	 23	0	0	28.7	0.8	330	69	0.0	3
 30	 8	 24	0	0	27.5	0.6	331	76	0.0	3
 31	 8	 1	0	0	26.7	0.4	320	81	0.0	3
 31	 8	 2	0	0	25.9	0.7	330	82	0.0	3
 31	 8	 3	0	0	25.1	0.9	306	87	0.0	3
 31	 8	 4	0	0	24.7	1.1	330	88	0.0	3
 31	 8	 5	0	0	24.3	1.0	295	89	0.0	4
 31	 8	 6	0	0	24.0	1.7	194	94	0.0	4
 31	 8	 7	18	18	24.4	1.2	247	94	0.0	4
 31	 8	 8	107	211	26.7	2.3	219	83	0.0	4
 31	 8	 9	142	415	29.1	4.2	231	74	0.0	1
 31	 8	 10	191	599	31.4	3.5	284	61	0.0	2
 31	 8	 11	237	755	33.5	5.7	285	57	0.0	2
 31	 8	 12	288	847	35.3	7.0	279	51	0.0	3
 31	 8	 13	266	867	36.6	7.8	219	46	0.0	2
 31	 8	 14	295	831	37.5	7.8	259	45	0.0	3
 31	 8	 15	244	734	37.9	7.3	110	42	0.0	3
 31	 8	 16	206	594	37.9	7.3	182	39	0.0	3
 31	 8	 17	159	413	37.2	6.8	252	43	0.0	3
 31	 8	 18	110	219	36.0	8.5	213	43	0.0	4
 31	 8	 19	22	22	34.3	6.5	228	46	0.0	4
 31	 8	 20	0	0	32.7	6.5	211	56	0.0	4
 31	 8	 21	0	0	31.2	6.8	289	58	0.0	4
 31	 8	 22	0	0	29.7	6.8	235	61	0.0	4
 31	 8	 23	0	0	28.3	5.4	261	69	0.0	4
 31	 8	 24	0	0	26.8	5.1	275	72	0.0	4
 1	 9	 1	0	0	25.4	5.0	82	49	0.0	4
 1	 9	 2	0	0	23.9	3.9	34	53	0.0	4
 1	 9	 3	0	0	22.5	3.9	55	56	0.0	4
 1	 9	 4	0	0	21.7	3.0	355	57	0.0	4
 1	 9	 5	0	0	21.0	1.8	323	56	0.0	4
 1	 9	 6	0	0	20.4	0.9	324	55	0.0	4
 1	 9	 7	20	20	20.8	1.5	1	57	0.0	4
 1	 9	 8	112	238	23.6	0.8	8	52	0.0	4
 1	 9	 9	69	461	26.4	0.9	347	46	0.0	0
 1	 9	 10	97	661	29.1	1.6	331	36	0.0	0
 1	 9	 11	123	822	31.5	1.5	347	33	0.0	0
 1	 9	 12	149	920	33.5	1.8	3	31	0.0	0
 1	 9	 13	168	948	35.0	2.3	12	28	0.0	0
 1	 9	 14	143	926	36.1	2.4	1	27	0.0	0
 1	 9	 15	118	830	36.6	2.4	13	26	0.0	0
 1	 9	 16	92	672	36.5	1.8	45	28	0.0	0
 1	 9	 17	67	470	35.7	1.2	348	30	0.0	0
 1	 9	 18	115	248	34.2	1.6	347	36	0.0	4
 1	 9	 19	22	22	32.1	2.3	358	41	0.0	4
 1	 9	 20	0	0	30.8	2.8	60	50	0.0	4
 1	 9	 21	0	0	29.5	2.4	49	56	0.0	4
 1	 9	 22	0	0	28.3	3.0	71	59	0.0	4
 1	 9	 23	0	0	27.0	2.1	37	64	0.0	4
 1	 9	 24	0	0	25.7	1.6	50	66	0.0	4
 2	 9	 1	0	0	24.9	0.8	69	64	0.0	4
 2	 9	 2	0	0	24.1	1.2	44	69	0.0	4
 2	 9	 3	0	0	23.3	2.3	46	73	0.0	4
 2	 9	 4	0	0	22.8	2.8	74	76	0.0	4
 2	 9	 5	0	0	22.4	1.8	56	78	0.0	4
 2	 9	 6	0	0	22.1	2.1	82	92	0.0	4
 2	 9	 7	15	15	22.4	2.4	123	96	0.0	4
 2	 9	 8	106	207	25.0	2.1	176	83	0.0	4
 2	 9	 9	135	406	27.6	2.1	73	74	0.0	2
 2	 9	 10	186	599	30.2	2.4	30	60	0.0	2
 2	 9	 11	249	740	32.5	3.7	33	51	0.0	3
 2	 9	 12	349	758	34.1	3.4	25	47	0.0	5
 2	 9	 13	327	800	35.4	2.8	340	44	0.0	4
 2	 9	 14	396	728	36.1	1.6	43	42	0.0	6
 2	 9	 15	363	622	36.3	3.2	111	41	0.0	6
 2	 9	 16	289	496	36.0	3.2	172	39	0.0	6
 2	 9	 17	247	324	35.1	2.1	169	41	0.0	7
 2	 9	 18	113	167	33.7	2.4	163	45	0.0	6
 2	 9	 19	5	5	31.9	2.4	186	51	0.0	6
 2	 9	 20	0	0	30.7	2.8	283	62	0.0	6
 2	 9	 21	0	0	29.6	2.1	255	67	0.0	6
 2	 9	 22	0	0	28.4	2.4	182	66	0.0	6
 2	 9	 23	0	0	27.3	1.1	148	71	0.0	5
 2	 9	 24	0	0	26.1	0.7	115	75	0.0	5
 3	 9	 1	0	0	25.2	0.5	46	76	0.0	5
 3	 9	 2	0	0	24.3	0.3	339	80	0.0	5
